snapshot,redshift,mask_name,selected_cells,volume_total,volume_fraction,lambda_mfp_input,lambda_mfp_units,lambda_mfp_cm,GammaHI_source,GammaHI_s_1,sigma_hi_cm2,photon_band_used,c_tilde_cm_s,nH_V,nH2_V,nHI_V,nHII_V,ne_V,gas_density_V_g_cm3,gas_density_squared_V_g2_cm6,C_standard_raw_volume,C_raw_volume_nH,nGamma_V,nGamma_ctilde_sigma_over_Gamma,R_rec,R_ion,R_gamma_c,R_gamma_ctilde,C5,C5_paper_actual,C5_chi_nH2,C5_neHII,C7,C7_paper_actual,C7_chi_nH2,C8,C8_corrected_actual,C8_corrected_chi_nH2,C8_paper_literal_actual,C8_paper_literal_chi_nH2,C13_c,C13_ctilde,C13_c_actual,C13_ctilde_actual,C13_c_chi_nH2,C13_ctilde_chi_nH2,Q6,Q12_c,Q12_ctilde,C7_over_C5,C8_over_C7,C13c_over_C5,C13ctilde_over_C5,nHI_mfp,nHI_mfp_over_nHI_V,recombination_rate,photoionization_rate,ionization_equilibrium_ratio,electron_density_nHII_over_ne,lambda_mfp_nHI_sigma_HI,Gamma_lambda_mfp_over_c,photon_photoionization_rate_ratio,nGamma_V_g0,R_gamma_c_g0,R_gamma_ctilde_g0,nGamma_ctilde_sigma_over_Gamma_g0,C13_c_actual_g0,C13_ctilde_actual_g0,C13_c_chi_nH2_g0,C13_ctilde_chi_nH2_g0,Q12_c_g0,Q12_ctilde_g0,photon_photoionization_rate_ratio_g0
70,5.993503432016028,all-gas,1152877363,270735806268931.97,1.0,1.520661175302102,proper pMpc/h,6.926882340823752e+24,redshift_table,1.758700530868001e-13,6.3e-18,0,5995849160.0,6.501759070362183e-05,4.585676210154514e-07,6.5042485440118934e-06,5.8513342159609924e-05,6.311150240935137e-05,1.430970154202577e-28,2.2834350834476748e-54,111.51351821921396,108.4779931122778,9.535306324987168e-06,2.0480191011373545,1.62654867580895e-20,1.143902536725114e-18,4.1268391468172405e-20,8.253678293634481e-21,38.35258071819315,38.35258071819315,13.755671645039765,38.35258071819315,2697.2211176942906,2697.2211176942906,967.3948233546081,9.502569674413472,9.502569674413472,3.4082250992652963,1.80966331743152e+16,6490602175006414.0,97.30722101543681,19.461444203087364,97.30722101543681,19.461444203087364,34.90055052135541,6.980110104271083,70.32697845062668,2.5371753137143545,0.5074350627428709,70.3269784506267,0.0035230962756723143,2.5371753137143545,0.507435062742871,2.2915093821455378e-08,0.0035230962756723147,1.62654867580895e-20,1.143902536725114e-18,70.32697845062668,0.927142278757412,283.8412355930209,40.635817629764766,0.03607684233861387,9.535306324987168e-06,4.1268391468172405e-20,8.253678293634481e-21,2.0480191011373545,97.30722101543681,19.461444203087364,34.90055052135541,6.980110104271083,2.5371753137143545,0.5074350627428709,0.03607684233861387
70,5.993503432016028,overdensity_lt_-1,0,0.0,0.0,1.520661175302102,proper pMpc/h,6.926882340823752e+24,redshift_table,1.758700530868001e-13,6.3e-18,0,5995849160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,5.993503432016028,overdensity_lt_-0.869346733668,4998,9278678624.093306,3.427207783102191e-05,1.520661175302102,proper pMpc/h,6.926882340823752e+24,redshift_table,1.758700530868001e-13,6.3e-18,0,5995849160.0,8.096593651542575e-06,6.568106782865727e-11,2.2958846724827827e-06,5.800708979059791e-06,6.259042702605566e-06,1.781926361867358e-29,3.181376006121338e-58,1.0019256514430888,1.0019257020855532,6.0504096113613925e-06,1.299523479523857,5.866891627350616e-24,4.0377735923071763e-19,2.6185909909379948e-20,5.2371819818759894e-21,1.4070516051537805,1.4070516051537805,0.31994833850151067,1.4070516051537805,96837.57899698854,96837.57899698854,22019.819593759003,966.5303465608768,966.5303465608768,219.77856203763344,1.8406542369956918e+18,4.185448939651175e+17,6280.144395140951,1256.0288790281902,6280.144395140951,1256.0288790281902,1428.0370083194766,285.6074016638953,68823.04717345808,4463.336221740479,892.6672443480958,68823.04717345808,0.009980942900182728,4463.336221740479,892.6672443480958,2.2915093821455378e-08,0.009980942900182728,5.866891627350616e-24,4.0377735923071763e-19,68823.04717345808,0.9267725520781356,100.19093486465015,40.635817629764766,0.06485234823287199,6.0504096113613925e-06,2.6185909909379948e-20,5.2371819818759894e-21,1.299523479523857,6280.144395140951,1256.0288790281902,1428.0370083194766,285.6074016638953,4463.336221740479,892.6672443480958,0.06485234823287199
70,5.993503432016028,overdensity_lt_-0.738693467337,13536028,13338726254216.441,0.049268423109747765,1.520661175302102,proper pMpc/h,6.926882340823752e+24,redshift_table,1.758700530868001e-13,6.3e-18,0,5995849160.0,1.4810917832904818e-05,2.2216637060414812e-10,2.79420727259976e-06,1.2016710560305056e-05,1.2966080795388403e-05,3.259609650820649e-29,1.0760823001309829e-57,1.0127780914657962,1.0127782710988105,7.086128872421508e-06,1.5219780874590498,2.3495028943712264e-23,4.914173813676427e-19,3.0668457869538176e-20,6.133691573907636e-21,1.3130238421211453,1.3130238421211453,0.38290278011866113,1.3130238421211453,27462.947149981446,27462.947149981446,8008.718864534936,225.22166366347372,225.22166366347372,65.67893011019478,4.289107020389668e+17,1.250785362496216e+17,1713.9121845843954,342.78243691687913,1713.9121845843954,342.78243691687913,499.8094621773543,99.96189243547087,20915.802340356586,1305.316879711513,261.0633759423026,20915.802340356586,0.008200928415784606,1305.3168797115127,261.0633759423026,2.2915093821455378e-08,0.008200928415784608,2.3495028943712264e-23,4.914173813676427e-19,20915.802340356586,0.9267804782289336,121.93741358298723,40.635817629764766,0.06240816672822215,7.086128872421508e-06,3.0668457869538176e-20,6.133691573907636e-21,1.5219780874590498,1713.9121845843954,342.78243691687913,499.8094621773543,99.96189243547087,1305.316879711513,261.0633759423026,0.06240816672822215
70,5.993503432016028,overdensity_lt_-0.608040201005,89394197,63989543083050.97,0.23635419328128238,1.520661175302102,proper pMpc/h,6.926882340823752e+24,redshift_table,1.758700530868001e-13,6.3e-18,0,5995849160.0,2.013531880470987e-05,4.18028699664919e-10,3.202271790947767e-06,1.6933047013762097e-05,1.8270850773049415e-05,4.4314094988682244e-29,2.0247567118098067e-57,1.0310722029191,1.031072202985599,7.551811421825023e-06,1.6219986556232322,4.782609889028758e-23,5.631837098723461e-19,3.2683911709581084e-20,6.536782341916217e-21,1.3460525799511318,1.3460525799511318,0.42172021327421944,1.3460525799511318,15850.652745044805,15850.652745044805,4966.032349507898,113.42547369363362,113.42547369363362,35.53636438076226,2.16006749793531e+17,6.767522602639045e+16,919.8798292225102,183.97596584450204,919.8798292225102,183.97596584450204,288.19967625666845,57.639935251333696,11775.65644992877,683.3907106778149,136.67814213556298,11775.656449928769,0.007155886607199343,683.3907106778149,136.67814213556298,2.2915093821455378e-08,0.007155886607199342,4.782609889028758e-23,5.631837098723461e-19,11775.65644992877,0.9267793396210834,139.74508749117504,40.635817629764766,0.058034192283348135,7.551811421825023e-06,3.2683911709581084e-20,6.536782341916217e-21,1.6219986556232322,919.8798292225102,183.97596584450204,288.19967625666845,57.639935251333696,683.3907106778149,136.67814213556298,0.058034192283348135
70,5.993503432016028,overdensity_lt_-0.477386934673,195099347,115170858380577.39,0.4253994326342408,1.520661175302102,proper pMpc/h,6.926882340823752e+24,redshift_table,1.758700530868001e-13,6.3e-18,0,5995849160.0,2.4338281606842594e-05,6.240818239588591e-10,3.5106801662761386e-06,2.0827601440566454e-05,2.2473345469650655e-05,5.356405930347419e-29,3.0227953564000344e-57,1.0535660850965605,1.0535659117870302,7.81467987639288e-06,1.6784582592995885,7.405311075120417e-23,6.174235072137609e-19,3.382159495939052e-20,6.7643189918781034e-21,1.377613126449525,1.377613126449525,0.44693046924591756,1.377613126449525,11485.955410756987,11485.955410756987,3726.3171661970887,74.9717243954278,74.9717243954278,24.32261084110092,1.4277567450865934e+17,4.631982519614551e+16,629.1845501271913,125.83691002543826,629.1845501271913,125.83691002543826,204.12243526987777,40.82448705397555,8337.576922164893,456.7207861533426,91.34415723066851,8337.576922164893,0.006527251910208029,456.72078615334266,91.34415723066853,2.2915093821455378e-08,0.006527251910208033,7.405311075120417e-23,6.174235072137609e-19,8337.576922164893,0.9267690682143114,153.20383122276777,40.635817629764766,0.05477859939608842,7.81467987639288e-06,3.382159495939052e-20,6.7643189918781034e-21,1.6784582592995885,629.1845501271913,125.83691002543826,204.12243526987777,40.82448705397555,456.7207861533426,91.34415723066851,0.05477859939608842
70,5.993503432016028,overdensity_lt_-0.346733668342,294164929,152719184886689.03,0.5640893496554622,1.520661175302102,proper pMpc/h,6.926882340823752e+24,redshift_table,1.758700530868001e-13,6.3e-18,0,5995849160.0,2.7706551803740652e-05,8.278532876791186e-10,3.7336664889893755e-06,2.3972885314751254e-05,2.5867650105560847e-05,6.097702850318439e-29,4.0097850957844075e-57,1.0784216145315575,1.0784212056981186,7.98791239559161e-06,1.7156656122849283,1.0038266269513757e-22,6.566401236269686e-19,3.457133777557849e-20,6.914267555115697e-21,1.4095236840893008,1.4095236840893008,0.4674877477124487,1.4095236840893008,9220.21573572357,9220.21573572357,3058.010260041297,56.58837211658779,56.58837211658779,18.76830515592921,1.0776653549648862e+17,3.574224081986785e+16,485.43362047806477,97.08672409561295,485.43362047806477,97.08672409561295,161.00067878448831,32.200135756897666,6541.36985408712,344.3955046358128,68.87910092716255,6541.36985408712,0.006137423867137631,344.3955046358128,68.87910092716257,2.2915093821455378e-08,0.006137423867137637,1.0038266269513757e-22,6.566401236269686e-19,6541.36985408712,0.9267515687324737,162.93481135536732,40.635817629764766,0.052648835384324084,7.98791239559161e-06,3.457133777557849e-20,6.914267555115697e-21,1.7156656122849283,485.43362047806477,97.08672409561295,161.00067878448831,32.200135756897666,344.3955046358128,68.87910092716255,0.052648835384324084
70,5.993503432016028,overdensity_lt_-0.21608040201,379629497,179398348024999.56,0.662632514322086,1.520661175302102,proper pMpc/h,6.926882340823752e+24,redshift_table,1.758700530868001e-13,6.3e-18,0,5995849160.0,3.0507789783716963e-05,1.0277832301764385e-09,3.921581320133476e-06,2.6586208463583448e-05,2.8688240700840682e-05,6.714206796839453e-29,4.9781700393136836e-57,1.10428278033914,1.104282111174922,8.103658823861168e-06,1.7405259458605042,1.2604755883371408e-22,6.896887149560784e-19,3.5072283287979453e-20,7.014456657595891e-21,1.4390141660101332,1.4390141660101332,0.4841605828455577,1.4390141660101332,7873.788593307244,7873.788593307244,2649.1595180804457,46.00914519344952,46.00914519344952,15.479913317913473,8.761952311399965e+16,2.947984834447082e+16,400.40055478031,80.080110956062,400.40055478031,80.080110956062,134.71595384749983,26.943190769499967,5471.654678103981,278.246430256122,55.649286051224394,5471.654678103981,0.005843330011750316,278.2464302561219,55.64928605122439,2.2915093821455378e-08,0.005843330011750319,1.2604755883371408e-22,6.896887149560784e-19,5471.654678103981,0.9267284369516728,171.1352940855823,40.635817629764766,0.050852337478383955,8.103658823861168e-06,3.5072283287979453e-20,7.014456657595891e-21,1.7405259458605042,400.40055478031,80.080110956062,134.71595384749983,26.943190769499967,278.246430256122,55.649286051224394,0.050852337478383955
70,5.993503432016028,overdensity_lt_-0.0854271356784,452135749,198632039440618.4,0.7336748034107827,1.520661175302102,proper pMpc/h,6.926882340823752e+24,redshift_table,1.758700530868001e-13,6.3e-18,0,5995849160.0,3.2885171209689534e-05,1.2223913185688074e-09,4.0883366785860195e-06,2.8796834531103473e-05,3.107455184699254e-05,7.237427411866622e-29,5.920778664498971e-57,1.130343351668774,1.130342461766668,8.1831468053646e-06,1.7575985913405225,1.5063148355529913e-22,7.190159886996358e-19,3.541630381819592e-20,7.083260763639183e-21,1.4657404744619509,1.4657404744619509,0.497957203550793,1.4657404744619509,6996.484476868564,6996.484476868564,2376.9213619258917,39.21523857062789,39.21523857062789,13.322624895362383,7.468125060600645e+16,2.5371522010466456e+16,344.6232403540905,68.9246480708181,344.6232403540905,68.9246480708181,117.07913374523551,23.415826749047103,4773.344666924653,235.11886746567194,47.023773493134385,4773.344666924653,0.005604991864168269,235.1188674656719,47.02377349313438,2.2915093821455378e-08,0.005604991864168273,1.5063148355529913e-22,7.190159886996358e-19,4773.344666924653,0.9267015232559336,178.41239099610902,40.635817629764766,0.049256629024686194,8.1831468053646e-06,3.541630381819592e-20,7.083260763639183e-21,1.7575985913405225,344.6232403540905,68.9246480708181,117.07913374523551,23.415826749047103,235.11886746567194,47.023773493134385,0.049256629024686194
70,5.993503432016028,overdensity_lt_0.0452261306533,510705058,212141617253831.4,0.7835742902920763,1.520661175302102,proper pMpc/h,6.926882340823752e+24,redshift_table,1.758700530868001e-13,6.3e-18,0,5995849160.0,3.4837483401371305e-05,1.4020546106198974e-09,4.217123700983185e-06,3.062035970038807e-05,3.304338248464157e-05,7.667097627057791e-29,6.791000596921407e-57,1.1552388408519558,1.1552377721005789,8.24183402050854e-06,1.7702035914853407,1.7321165802657374e-22,7.416657691655158e-19,3.5670299535395933e-20,7.134059907079188e-21,1.4906417654291648,1.4906417654291648,0.5102230208493235,1.4906417654291648,6382.699548650772,6382.699548650772,2184.6967664619374,34.68244456699101,34.68244456699101,11.871250388797899,6.604902657092036e+16,2.260753364271251e+16,306.9749396698936,61.39498793397873,306.9749396698936,61.39498793397873,105.07265036835892,21.01453007367179,4281.846716412882,205.93475024598794,41.18695004919759,4281.846716412882,0.00543382064322963,205.93475024598794,41.1869500491976,2.2915093821455378e-08,0.0054338206432296325,1.7321165802657374e-22,7.416657691655158e-19,4281.846716412882,0.9266714663554885,184.0325740684813,40.635817629764766,0.04809484409066138,8.24183402050854e-06,3.5670299535395933e-20,7.134059907079188e-21,1.7702035914853407,306.9749396698936,61.39498793397873,105.07265036835892,21.01453007367179,205.93475024598794,41.18695004919759,0.04809484409066138
