snapshot,redshift,mask_name,selected_cells,volume_total,volume_fraction,lambda_mfp_input,lambda_mfp_units,lambda_mfp_cm,GammaHI_source,GammaHI_s_1,sigma_hi_cm2,photon_band_used,c_tilde_cm_s,nH_V,nH2_V,nHI_V,nHII_V,ne_V,gas_density_V_g_cm3,gas_density_squared_V_g2_cm6,C_standard_raw_volume,C_raw_volume_nH,nGamma_V,nGamma_ctilde_sigma_over_Gamma,R_rec,R_ion,R_gamma_c,R_gamma_ctilde,C5,C5_paper_actual,C5_chi_nH2,C5_neHII,C7,C7_paper_actual,C7_chi_nH2,C8,C8_corrected_actual,C8_corrected_chi_nH2,C8_paper_literal_actual,C8_paper_literal_chi_nH2,C13_c,C13_ctilde,C13_c_actual,C13_ctilde_actual,C13_c_chi_nH2,C13_ctilde_chi_nH2,Q6,Q12_c,Q12_ctilde,C7_over_C5,C8_over_C7,C13c_over_C5,C13ctilde_over_C5,nHI_mfp,nHI_mfp_over_nHI_V,nGamma_V_g0,R_gamma_c_g0,R_gamma_ctilde_g0,nGamma_ctilde_sigma_over_Gamma_g0,C13_c_actual_g0,C13_ctilde_actual_g0,C13_c_chi_nH2_g0,C13_ctilde_chi_nH2_g0,Q12_c_g0,Q12_ctilde_g0,nGamma_V_g1,R_gamma_c_g1,R_gamma_ctilde_g1,nGamma_ctilde_sigma_over_Gamma_g1,C13_c_actual_g1,C13_ctilde_actual_g1,C13_c_chi_nH2_g1,C13_ctilde_chi_nH2_g1,Q12_c_g1,Q12_ctilde_g1,nGamma_V_g2,R_gamma_c_g2,R_gamma_ctilde_g2,nGamma_ctilde_sigma_over_Gamma_g2,C13_c_actual_g2,C13_ctilde_actual_g2,C13_c_chi_nH2_g2,C13_ctilde_chi_nH2_g2,Q12_c_g2,Q12_ctilde_g2,nGamma_V_g0p1,R_gamma_c_g0p1,R_gamma_ctilde_g0p1,nGamma_ctilde_sigma_over_Gamma_g0p1,C13_c_actual_g0p1,C13_ctilde_actual_g0p1,C13_c_chi_nH2_g0p1,C13_ctilde_chi_nH2_g0p1,Q12_c_g0p1,Q12_ctilde_g0p1,nGamma_V_g1p2,R_gamma_c_g1p2,R_gamma_ctilde_g1p2,nGamma_ctilde_sigma_over_Gamma_g1p2,C13_c_actual_g1p2,C13_ctilde_actual_g1p2,C13_c_chi_nH2_g1p2,C13_ctilde_chi_nH2_g1p2,Q12_c_g1p2,Q12_ctilde_g1p2,nGamma_V_g0p1p2,R_gamma_c_g0p1p2,R_gamma_ctilde_g0p1p2,nGamma_ctilde_sigma_over_Gamma_g0p1p2,C13_c_actual_g0p1p2,C13_ctilde_actual_g0p1p2,C13_c_chi_nH2_g0p1p2,C13_ctilde_chi_nH2_g0p1p2,Q12_c_g0p1p2,Q12_ctilde_g0p1p2
80,5.511772431496886,overdensity_lt_1__xHII_gt_0.998976588598,5247035005,248364166340309.72,0.917367235047884,4.686775546507418,proper pMpc/h,2.134909689007955e+25,redshift_table,3.853451418294848e-13,6.3e-18,0,5995849160.0,3.1717482259102594e-05,1.41310499781768e-09,1.1097509564778742e-09,3.171637250814617e-05,3.424256006084637e-05,6.980474057878095e-29,6.844613327830126e-57,1.4046854493777534,1.4046787781218457,2.175822963367567e-05,2.1328726040052266,2.183781580582506e-22,4.276371397193735e-22,3.055376617190369e-20,6.1107532343807375e-21,1.6847638435660193,1.6847638435660193,0.7760474348696624,1.6847638435660193,3.299174228647041,3.299174228647041,1.519688178914379,22.103429640427454,22.103429640427454,10.181432810172733,3.998524678686078e+17,1.8418277623939142e+17,235.71899767312402,47.143799534624804,235.71899767312402,47.143799534624804,108.57849555168683,21.715699110337365,1.9582413530812215,139.9121892206533,27.982437844130658,1.9582413530812215,6.699685469321774,139.9121892206533,27.98243784413066,7.434982357680765e-09,6.699685469321784,2.175822963367567e-05,3.055376617190369e-20,6.1107532343807375e-21,2.1328726040052266,235.71899767312402,47.143799534624804,108.57849555168683,21.715699110337365,139.9121892206533,27.982437844130658,1.3890146745013028e-05,1.9505093148006407e-20,3.901018629601281e-21,1.3615957712018083,150.47968163731363,30.09593632746272,69.31497929553268,13.862995859106535,89.31796715129167,17.863593430258334,1.568878693049895e-11,2.203081479815716e-26,4.406162959631432e-27,1.5379093059274612e-06,0.00016996535068463127,3.399307013692625e-05,7.829060133219913e-05,1.5658120266439827e-05,0.00010088378340603377,2.0176756681206755e-05,3.564837637868872e-05,5.0058859319910125e-20,1.0011771863982026e-20,3.494468375207037,386.19867931043785,77.23973586208758,177.8934748472196,35.57869496944392,229.2301563719451,45.84603127438903,1.3890162433799952e-05,1.9505115178821197e-20,3.9010230357642385e-21,1.3615973091111135,150.47985160266424,30.095970320532842,69.31505758613397,13.863011517226793,89.31806803507504,17.863613607015004,3.5648392067475675e-05,5.005888135072496e-20,1.0011776270144992e-20,3.4944699131163457,386.1988492757888,77.23976985515776,177.89355313782107,35.57871062756421,229.23025725572867,45.84605145114573
80,5.511772431496886,overdensity_lt_1__xHII_gt_0.999011504095,5246938547,248360355751641.25,0.9173531601141195,4.686775546507418,proper pMpc/h,2.134909689007955e+25,redshift_table,3.853451418294848e-13,6.3e-18,0,5995849160.0,3.1717386251056626e-05,1.4130952376058315e-09,1.1091819886812614e-09,3.171627706906799e-05,3.424245745644705e-05,6.980452928543492e-29,6.844566054002392e-57,1.404684251328733,1.4046775799460198,2.1758542365504132e-05,2.1329032598609907,2.1837678087332817e-22,4.274178907430908e-22,3.055420532229976e-20,6.110841064459952e-21,1.6847633366353831,1.6847633366353831,0.7760472389317385,1.6847633366353831,3.29750254979575,3.29750254979575,1.5189182323078902,22.103562384102137,22.103562384102137,10.181494448350666,3.998548692102448e+17,1.8418389127800592e+17,235.72380131796106,47.14476026359221,235.72380131796106,47.14476026359221,108.58071349571857,21.716142699143713,1.957249708663025,139.91508254727438,27.983016509454878,1.9572497086630252,6.703122150874834,139.91508254727438,27.983016509454878,7.434982357680765e-09,6.703122150874837,2.1758542365504132e-05,3.055420532229976e-20,6.110841064459952e-21,2.1329032598609907,235.72380131796106,47.14476026359221,108.58071349571857,21.716142699143713,139.91508254727438,27.983016509454878,1.3890341331582411e-05,1.9505366394159296e-20,3.9010732788318596e-21,1.3616148457483102,150.48269343058686,30.096538686117377,69.31636996389133,13.863273992778268,89.31978169177975,17.86395633835595,1.5688966504643024e-11,2.2031066963268976e-26,4.4062133926537954e-27,1.5379269088656932e-06,0.000169968316861511,3.3993663372302204e-05,7.829197142292577e-05,1.5658394284585153e-05,0.00010088557435072888,2.0177114870145775e-05,3.564888369708647e-05,5.005957171645895e-20,1.0011914343291791e-20,3.4945181056092935,386.20649474854713,77.24129894970943,177.89708345960952,35.57941669192191,229.23486423905365,45.84697284781073,1.3890357020548927e-05,1.9505388425226277e-20,3.9010776850452546e-21,1.36161638367522,150.48286339890387,30.096572679780767,69.31644825586281,13.863289651172561,89.31988257735418,17.86397651547083,3.564889938605298e-05,5.005959374752592e-20,1.0011918749505185e-20,3.494519643536203,386.20666471686405,77.24133294337281,177.89716175158097,35.579432350316196,229.23496512462802,45.84699302492561
80,5.511772431496886,overdensity_lt_1__xHII_gt_0.999045228389,5246838813,248356458646800.56,0.9173387656209643,4.686775546507418,proper pMpc/h,2.134909689007955e+25,redshift_table,3.853451418294848e-13,6.3e-18,0,5995849160.0,3.171728152115612e-05,1.4130846318807628e-09,1.108614153989425e-09,3.171617290700211e-05,3.424234544368244e-05,6.980429879690507e-29,6.844514684821704e-57,1.4046829852958151,1.4046763137846807,2.1758862102453015e-05,2.132934602400813,2.183752541234685e-22,4.271990784032299e-22,3.0554654309562837e-20,6.110930861912568e-21,1.6847626020440523,1.6847626020440523,0.7760469382701098,1.6847626020440523,3.2958360314695487,3.2958360314695487,1.5181506629830657,22.103707281386914,22.103707281386914,10.18156168668951,3.998574904114723e+17,1.8418510762389248e+17,235.72881050904473,47.14576210180895,235.72881050904473,47.14576210180895,108.58302614009219,21.71660522801844,1.9562613910534623,139.9181167857387,27.983623357147742,1.9562613910534625,6.706555505290505,139.9181167857387,27.983623357147742,7.434982357680765e-09,6.706555505290516,2.1758862102453015e-05,3.0554654309562837e-20,6.110930861912568e-21,2.132934602400813,235.72881050904473,47.14576210180895,108.58302614009219,21.71660522801844,139.9181167857387,27.983623357147742,1.3890540252469228e-05,1.9505645726732068e-20,3.9011291453464135e-21,1.3616343451706894,150.48583494967934,30.097166989935868,69.31782040035226,13.86356408007045,89.32168530278459,17.864337060556917,1.56891498908527e-11,2.203132448143401e-26,4.406264896286802e-27,1.5379448854855358e-06,0.000169971417818392,3.39942835636784e-05,7.829340361149807e-05,1.5658680722299616e-05,0.00010088745892873734,2.0177491785747467e-05,3.5649402354922245e-05,5.00603000362949e-20,1.0012060007258981e-20,3.4945689475715027,386.2146454587241,77.24292909174483,177.90084654044443,35.58016930808889,229.23980208852328,45.84796041770466,1.389055594161912e-05,1.950566775805655e-20,3.90113355161131e-21,1.361635883115575,150.48600492109716,30.097200984219434,69.31789869375586,13.863579738751174,89.32178619024351,17.864357238048704,3.564941804407213e-05,5.006032206761938e-20,1.0012064413523875e-20,3.494570485516387,386.21481543014187,77.24296308602837,177.90092483384802,35.58018496676961,229.2399029759822,45.84798059519644
80,5.511772431496886,overdensity_lt_1__xHII_gt_0.999077802118,5246735032,248352428179037.16,0.917323878533497,4.686775546507418,proper pMpc/h,2.134909689007955e+25,redshift_table,3.853451418294848e-13,6.3e-18,0,5995849160.0,3.171716932759002e-05,1.4130732604236414e-09,1.108043901680143e-09,3.171606128368835e-05,3.4242225389445194e-05,6.980405188241975e-29,6.844459606861774e-57,1.4046816191525204,1.4046749474895932,2.1759192444542513e-05,2.132966984520338,2.1837360220462214e-22,4.2697933444623e-22,3.05551181889836e-20,6.11102363779672e-21,1.6847616937163574,1.6847616937163574,0.7760465580052334,1.6847616937163574,3.294163852320642,3.294163852320642,1.5173804868862883,22.10386257094692,22.10386257094692,10.181633717564813,3.99860299609629e+17,1.841864106670727e+17,235.734045471023,47.146809094204606,235.734045471023,47.146809094204606,108.58544284022405,21.71708856804481,1.9552699142002452,139.9212994634425,27.9842598926885,1.9552699142002452,6.710007019042297,139.92129946344247,27.9842598926885,7.434982357680765e-09,6.7100070190422905,2.1759192444542513e-05,3.05551181889836e-20,6.11102363779672e-21,2.132966984520338,235.734045471023,47.146809094204606,108.58544284022405,21.71708856804481,139.9212994634425,27.9842598926885,1.3890745611105446e-05,1.9505934099447036e-20,3.901186819889408e-21,1.361654475660006,150.48911699551778,30.097823399103557,69.31933560526475,13.863867121052952,89.323681537155,17.864736307431002,1.568933692444905e-11,2.203158712140359e-26,4.406317424280718e-27,1.5379632196441688e-06,0.00016997463823092878,3.399492764618576e-05,7.829489086751803e-05,1.5658978173503607e-05,0.00010088942481591425,2.017788496318285e-05,3.5649938055648035e-05,5.006105228843075e-20,1.0012210457686148e-20,3.494621460180351,386.2231624665416,77.24463249330832,177.9047784454892,35.580955689097834,229.244981000598,45.84899620011959,1.3890761300442403e-05,1.9505956131034202e-20,3.9011912262068405e-21,1.3616560136232287,150.48928697015634,30.09785739403127,69.31941390015578,13.863882780031156,89.32378242658001,17.864756485316004,3.5649953744984895e-05,5.006107432001777e-20,1.0012214864003554e-20,3.494622998143564,386.22333244117914,77.24466648823582,177.90485674037973,35.58097134807594,229.24508189002236,45.84901637800447
80,5.511772431496886,overdensity_lt_1__xHII_gt_0.999109264536,5246627834,248348315017323.53,0.9173086860045419,4.686775546507418,proper pMpc/h,2.134909689007955e+25,redshift_table,3.853451418294848e-13,6.3e-18,0,5995849160.0,3.171704671354492e-05,1.4130609445807626e-09,1.1074750588244005e-09,3.171593923848613e-05,3.424209409518885e-05,6.980378203432556e-29,6.844399954706198e-57,1.404680237188368,1.4046735653570521,2.1759529503649517e-05,2.1330000250823393,2.183717807858396e-22,4.267601336153059e-22,3.0555591500705875e-20,6.111118300141174e-21,1.6847605842644926,1.6847605842644926,0.7760460852817969,1.6847605842644926,3.292498002549324,3.292498002549324,1.5166132265564718,22.10403238122478,22.10403238122478,10.181712439503855,3.998633714885083e+17,1.8418783475202755e+17,235.73950811786648,47.14790162357329,235.73950811786648,47.14790162357329,108.58796444421444,21.717592888842887,1.9542824264177057,139.9246339923023,27.984926798460453,1.9542824264177057,6.713453543209445,139.9246339923023,27.984926798460453,7.434982357680765e-09,6.713453543209449,2.1759529503649517e-05,3.0555591500705875e-20,6.111118300141174e-21,2.1330000250823393,235.73950811786648,47.14790162357329,108.58796444421444,21.717592888842887,139.9246339923023,27.984926798460453,1.3890955019204788e-05,1.95062281585782e-20,3.9012456317156406e-21,1.3616750031020664,150.4925418063621,30.098508361272426,69.32091658822878,13.864183317645757,89.32577317628895,17.86515463525779,1.5689529223864916e-11,2.20318571558451e-26,4.40637143116902e-27,1.5379820699901193e-06,0.00016997802738402356,3.3995605476804716e-05,7.829645586876142e-05,1.5659291173752285e-05,0.00010089150290646787,2.0178300581293575e-05,3.565048452285425e-05,5.0061819659284e-20,1.00123639318568e-20,3.4946750281844006,386.23204992422797,77.2464099848456,177.90888103244293,35.58177620648859,229.25040716859087,45.85008143371818,1.389097070873402e-05,1.950625019043537e-20,3.901250038087074e-21,1.3616765410841372,150.4927117843896,30.098542356877918,69.3209948846847,13.864198976936938,89.32587406779191,17.865174813558383,3.565050021238351e-05,5.0061841691141205e-20,1.001236833822824e-20,3.494676566166474,386.2322199022558,77.24644398045115,177.908959328899,35.58179186577979,229.25050806009403,45.8501016120188
80,5.511772431496886,overdensity_lt_1__xHII_gt_0.999139653558,5246517109,248344102206907.1,0.9172931254093865,4.686775546507418,proper pMpc/h,2.134909689007955e+25,redshift_table,3.853451418294848e-13,6.3e-18,0,5995849160.0,3.17169149490019e-05,1.4130476389900725e-09,1.1069074934218684e-09,3.1715808041508525e-05,3.424195293198079e-05,6.98034920480154e-29,6.844335508664751e-57,1.4046786817967982,1.4046720097907675,2.1759874716299108e-05,2.133033864903651,2.1836979648694783e-22,4.265414250447695e-22,3.0556076261954963e-20,6.111215252390992e-21,1.6847591898141967,1.6847591898141967,0.776045481468962,1.6847591898141967,3.290837823002557,3.290837823002557,1.5158485783775069,22.104214942456363,22.104214942456363,10.181797037358072,3.998666740329628e+17,1.8418936513266688e+17,235.74519514684366,47.14903902936873,235.74519514684366,47.14903902936873,108.59058943130216,21.71811788626043,1.9532986333586855,139.9281253796531,27.985625075930614,1.9532986333586857,6.716895857933376,139.92812537965307,27.985625075930614,7.434982357680765e-09,6.716895857933378,2.1759874716299108e-05,3.0556076261954963e-20,6.111215252390992e-21,2.133033864903651,235.74519514684366,47.14903902936873,108.59058943130216,21.71811788626043,139.9281253796531,27.985625075930614,1.389116956106417e-05,1.950652942673816e-20,3.901305885347632e-21,1.3616960337861796,150.49610908550017,30.099221817100034,69.3225632129318,13.864512642586359,89.3279644921228,17.865592898424563,1.56897214596768e-11,2.2032127100971385e-26,4.4064254201942774e-27,1.5380009141012252e-06,0.00016998151393493919,3.399630278698784e-05,7.829806575324928e-05,1.565961315064986e-05,0.00010089365587831312,2.0178731175662628e-05,3.565104427736329e-05,5.006260568869314e-20,1.0012521137738628e-20,3.494729898689832,386.24130423234396,77.2482608464688,177.91315264423403,35.582630528846806,229.25608987177597,45.851217974355194,1.3891185250785663e-05,1.9506551458865308e-20,3.9013102917730616e-21,1.3616975717870972,150.49627906701446,30.09925581340289,69.32264151099771,13.864528302199544,89.3280653857789,17.865613077155782,3.565105996708478e-05,5.006262772082028e-20,1.0012525544164056e-20,3.494731436690749,386.24147421385817,77.24829484277164,177.91323094229992,35.58264618845998,229.25619076543202,45.851238153086406
80,5.511772431496886,overdensity_lt_1__xHII_gt_0.999169005805,5246400367,248339722238892.4,0.9172769473946333,4.686775546507418,proper pMpc/h,2.134909689007955e+25,redshift_table,3.853451418294848e-13,6.3e-18,0,5995849160.0,3.1716767867346035e-05,1.413032867132095e-09,1.1063297165903322e-09,3.171566153762942e-05,3.424179526753988e-05,6.980316835134723e-29,6.844263960558472e-57,1.4046770254787269,1.404670353287634,2.176023308482361e-05,2.133068994342991,2.18367576142054e-22,4.263187815496758e-22,3.055657949720366e-20,6.111315899440732e-21,1.6847575991363841,1.6847575991363841,0.7760447883055601,1.6847575991363841,3.2891504295635148,3.2891504295635148,1.515071396694812,22.104418826361766,22.104418826361766,10.181891470627344,3.9987036230596205e+17,1.8419107343659898e+17,235.75125218241874,47.15025043648375,235.75125218241874,47.15025043648375,108.59338499880269,21.71867699976054,1.9522989130599862,139.9318526910139,27.98637053820278,1.9522989130599864,6.720403733341902,139.9318526910139,27.98637053820278,7.434982357680765e-09,6.720403733341909,2.176023308482361e-05,3.055657949720366e-20,6.111315899440732e-21,2.133068994342991,235.75125218241874,47.15025043648375,108.59338499880269,21.71867699976054,139.9318526910139,27.98637053820278,1.3891392022341578e-05,1.950684181565797e-20,3.9013683631315936e-21,1.3617178407793047,150.49990737957376,30.09998147591475,69.32431634215942,13.864863268431884,89.33030333664667,17.866060667329332,1.5689922575209795e-11,2.2032409515353075e-26,4.406481903070615e-27,1.5380206286560296e-06,0.00016998526069698548,3.3997052139397095e-05,7.829979560280865e-05,1.565995912056173e-05,0.00010089597505547435,2.017919501109487e-05,3.5651625107165176e-05,5.006342131286162e-20,1.0012684262572324e-20,3.494786835122294,386.25115956199244,77.25023191239849,177.9177013409621,35.583540268192415,229.26215602766052,45.8524312055321,1.389140771226415e-05,1.950686384806748e-20,3.901372769613496e-21,1.3617193787999333,150.50007736483442,30.100015472966884,69.32439464195501,13.864878928391004,89.33040423262169,17.86608084652434,3.565164079708773e-05,5.0063443345271097e-20,1.001268866905422e-20,3.494788373142921,386.25132954725285,77.25026590945058,177.91777964075754,35.58355592815151,229.2622569236354,45.85245138472708
80,5.511772431496886,overdensity_lt_1__xHII_gt_0.999197356648,5246279612,248335225210210.12,0.9172603370001912,4.686775546507418,proper pMpc/h,2.134909689007955e+25,redshift_table,3.853451418294848e-13,6.3e-18,0,5995849160.0,3.1716610979912835e-05,1.4130171156318268e-09,1.1057525790236156e-09,3.1715505227333796e-05,3.424162702702521e-05,6.980282307409576e-29,6.84418766746897e-57,1.404675263779851,1.4046685913978727,2.176060113988898e-05,2.1331050733153574,2.18365181371662e-22,4.260963843921739e-22,3.055709633467597e-20,6.111419266935194e-21,1.6847557038998593,1.6847557038998593,0.7760439550652563,1.6847557038998593,3.2874669372952607,3.2874669372952607,1.514296012329466,22.104636375193174,22.104636375193174,10.18199220111017,3.998742977783542e+17,1.8419289565753043e+17,235.75755997857868,47.151511995715744,235.75755997857868,47.151511995715744,108.5962961032275,21.7192592206455,1.9513018591867404,139.93575414693592,27.98715082938719,1.9513018591867404,6.723911387342986,139.93575414693592,27.98715082938719,7.434982357680765e-09,6.723911387342987,2.176060113988898e-05,3.055709633467597e-20,6.111419266935194e-21,2.1331050733153574,235.75755997857868,47.151511995715744,108.5962961032275,21.7192592206455,139.93575414693592,27.98715082938719,1.3891620420808876e-05,1.9507162541814523e-20,3.901432508362904e-21,1.361740229771511,150.50386308285627,30.10077261657125,69.32614199735748,13.865228399471494,89.33275176601042,17.86655035320208,1.5690130521820062e-11,2.203270152220351e-26,4.406540304440702e-27,1.538041012834136e-06,0.00016998918659416197,3.399783731883239e-05,7.83016079883238e-05,1.5660321597664757e-05,0.00010089841880378998,2.0179683760757992e-05,3.5652221560697804e-05,5.0064258876490413e-20,1.0012851775298083e-20,3.494845303086863,386.26142306143436,77.25228461228687,177.92243810058469,35.58448762011694,229.26850591294598,45.8537011825892,1.3891636110939406e-05,1.950718457451606e-20,3.901436914903211e-21,1.361741767812525,150.50403307204297,30.10080661440859,69.32622029896551,13.8652440597931,89.33285266442928,17.866570532885852,3.565223725082842e-05,5.0064280909192075e-20,1.0012856181838415e-20,3.4948468411278855,386.261593050622,77.2523186101244,177.9225164021932,35.58450328043864,229.26860681136543,45.853721362273085
80,5.511772431496886,overdensity_lt_1__xHII_gt_0.999224740251,5246153473,248330569031877.94,0.9172431387646106,4.686775546507418,proper pMpc/h,2.134909689007955e+25,redshift_table,3.853451418294848e-13,6.3e-18,0,5995849160.0,3.1716441689504015e-05,1.413000189595433e-09,1.1051706866867268e-09,3.171533651881731e-05,3.424144542260545e-05,6.980245050055776e-29,6.844105685494533e-57,1.4046734329965278,1.4046667604086964,2.1760981631789538e-05,2.13314237142115,2.1836258012067217e-22,4.258721550070865e-22,3.0557630636443885e-20,6.1115261272887765e-21,1.6847535316058526,1.6847535316058526,0.7760429949113212,1.6847535316058526,3.2857718422464273,3.2857718422464273,1.5135152847085733,22.10487119569363,22.10487119569363,10.182100896671887,3.9987854569635334e+17,1.8419486196725277e+17,235.76418681170492,47.152837362340975,235.76418681170492,47.152837362340975,108.59935426388044,21.719870852776086,1.9502982368670483,139.93986799183742,27.987973598367482,1.9502982368670483,6.727451648188969,139.93986799183742,27.98797359836748,7.434982357680765e-09,6.727451648188978,2.1760981631789538e-05,3.0557630636443885e-20,6.1115261272887765e-21,2.13314237142115,235.76418681170492,47.152837362340975,108.59935426388044,21.719870852776086,139.93986799183742,27.987973598367482,1.389185643922545e-05,1.9507493968205073e-20,3.901498793641015e-21,1.3617633657170005,150.50801899094265,30.10160379818853,69.32805993560999,13.865611987121998,89.33533372533327,17.867066745066655,1.5690341868380562e-11,2.2032998303398462e-26,4.4065996606796926e-27,1.5380617302958244e-06,0.00016999328219607435,3.399865643921487e-05,7.830349861590914e-05,1.5660699723181827e-05,0.0001009009798804471,2.018019597608942e-05,3.5652838071014974e-05,5.0065124604648936e-20,1.0013024920929787e-20,3.494905737138149,386.2722058026474,77.25444116052948,177.92741419949036,35.58548283989807,229.27520171717057,45.85504034343411,1.3891872129567321e-05,1.9507516001203382e-20,3.901503200240676e-21,1.361764903778731,150.5081889842249,30.101637796844976,69.32813823910863,13.865627647821723,89.33543462631317,17.867086925262633,3.565285376135692e-05,5.006514663764734e-20,1.0013029327529469e-20,3.494907275199887,386.2723757959304,77.25447515918609,177.92749250298934,35.585498500597865,229.27530261815093,45.855060523630186
80,5.511772431496886,overdensity_lt_1__xHII_gt_0.999251189614,5246022421,248325787206453.1,0.9172254764341983,4.686775546507418,proper pMpc/h,2.134909689007955e+25,redshift_table,3.853451418294848e-13,6.3e-18,0,5995849160.0,3.171625879346001e-05,1.4129819370482481e-09,1.1045873399489263e-09,3.171515420612006e-05,3.4241249145388503e-05,6.980204798330262e-29,6.8440172783946e-57,1.4046714885499685,1.4046648157438235,2.1761372144347148e-05,2.133180651812049,2.1835975313884703e-22,4.256473651756722e-22,3.0558179009614555e-20,6.111635801922911e-21,1.6847510621573871,1.6847510621573871,0.7760418982671319,1.6847510621573871,3.284075202852162,3.284075202852162,1.512733846393814,22.105124974211364,22.105124974211364,10.182218329901028,3.998831365661079e+17,1.8419698634194237e+17,235.771124504375,47.154224900875,235.771124504375,47.154224900875,108.60255566935433,21.720511133870865,1.9492940391126865,139.9441910441423,27.988838208828454,1.9492940391126865,6.731004501667151,139.94419104414226,27.988838208828454,7.434982357680765e-09,6.73100450166715,2.1761372144347148e-05,3.0558179009614555e-20,6.111635801922911e-21,2.133180651812049,235.771124504375,47.154224900875,108.60255566935433,21.720511133870865,139.9441910441423,27.988838208828454,1.3892098436221846e-05,1.9507833789953748e-20,3.9015667579907496e-21,1.3617870877188618,150.51236881146383,30.102473762292767,69.33006722996765,13.86601344599353,89.33804654720151,17.867609309440304,1.569056083802757e-11,2.2033305789232837e-26,4.406661157846568e-27,1.538083195018326e-06,0.000169997606233072,3.3999521246614404e-05,7.830549450614167e-05,1.5661098901228334e-05,0.0001009036943507747,2.0180738870154943e-05,3.5653470580569e-05,5.006601279956831e-20,1.001320255991366e-20,3.494967739530911,386.2834933158389,77.25669866316777,177.932622899322,35.586524579864395,229.28223759134383,45.85644751826876,1.3892114126782677e-05,1.950785582325953e-20,3.901571164651906e-21,1.361788625802056,150.51253880907,30.102507761814003,69.33014553546214,13.866029107092427,89.33814745089583,17.867629490179166,3.565348627112982e-05,5.006603483287408e-20,1.0013206966574815e-20,3.494969277614105,386.283663313445,77.25673266268899,177.93270120481645,35.58654024096329,229.2823384950381,45.85646769900761
80,5.511772431496886,overdensity_lt_1__xHII_gt_0.99927673661,5245885840,248320871357192.06,0.9172073190682991,4.686775546507418,proper pMpc/h,2.134909689007955e+25,redshift_table,3.853451418294848e-13,6.3e-18,0,5995849160.0,3.171605884045882e-05,1.4129620560521884e-09,1.1040000421797325e-09,3.171495484041666e-05,3.424103447426883e-05,6.980160792666567e-29,6.843920983701052e-57,1.404669435954878,1.4046627629179609,2.176177345834146e-05,2.1332199910247738,2.1835666227146524e-22,4.254210528335056e-22,3.055874255058963e-20,6.1117485101179264e-21,1.6847483674223394,1.6847483674223394,0.7760406984080933,1.6847483674223394,3.2823703054102005,3.2823703054102005,1.511948605204354,22.105402517844325,22.105402517844325,10.182346717324064,3.998881573483298e+17,1.841993088787061e+17,235.7784328035744,47.155686560714884,235.7784328035744,47.155686560714884,108.60592786470586,21.721185572941174,1.94828519729164,139.94875280058278,27.98975056011656,1.9482851972916397,6.734585211610302,139.94875280058278,27.989750560116562,7.434982357680765e-09,6.734585211610292,2.176177345834146e-05,3.055874255058963e-20,6.1117485101179264e-21,2.1332199910247738,235.7784328035744,47.155686560714884,108.60592786470586,21.721185572941174,139.94875280058278,27.98975056011656,1.3892346973624652e-05,1.9508182795999654e-20,3.9016365591999306e-21,1.3618114508507175,150.51695137232343,30.103390274464687,69.33218178092062,13.866436356184124,89.34090946923664,17.868181893847325,1.5690785958734435e-11,2.2033621912628618e-26,4.406724382525724e-27,1.5381052627047301e-06,0.00017000217973451372,3.400043594690275e-05,7.830760536300187e-05,1.5661521072600376e-05,0.00010090657039461426,2.0181314078922855e-05,3.565412043196611e-05,5.006692534658928e-20,1.0013385069317857e-20,3.4950314418754913,386.29538417589777,77.25907683517957,177.93810964562647,35.5876219291253,229.2896622698194,45.85793245396388,1.3892362664410633e-05,1.9508204829621597e-20,3.901640965924319e-21,1.3618129889559825,150.5171213745034,30.10342427490068,69.3322600885261,13.86645201770522,89.34101037580717,17.86820207516143,3.565413612275206e-05,5.006694738021118e-20,1.0013389476042237e-20,3.495032979980753,386.29555417807745,77.2591108356155,177.9381879532318,35.58763759064637,229.28976317638973,45.857952635277954
