mask_name,overdensity_threshold,selected_volume,volume_fraction,nHII_V,ne_V,electron_density_nHII_over_ne
all-gas,,270735806404465.88,1.0,5.2380397062534e-05,5.640145900529536e-05,0.9287064197686121
overdensity_lt_-1,-1.0,0.0,0.0,,,
overdensity_lt_-0.869346733668,-0.8693467336683417,77260618.62860566,2.853727390354201e-07,3.28703270464682e-06,3.546493390836912e-06,0.9268402171958189
overdensity_lt_-0.738693467337,-0.7386934673366834,4579945544929.202,0.016916659845454613,5.851722766594335e-06,6.313957453234198e-06,0.9267916057300809
overdensity_lt_-0.608040201005,-0.6080402010050251,41436132565742.516,0.15305006425281992,1.0159647213578884e-05,1.0961261371974229e-05,0.9268684386593579
overdensity_lt_-0.477386934673,-0.4773869346733668,92779431365937.52,0.3426936118945776,1.3959841458572996e-05,1.5060442688967062e-05,0.9269210571611988
overdensity_lt_-0.346733668342,-0.3467336683417085,134750074384281.23,0.497717964143137,1.7248784198137482e-05,1.8607946545691125e-05,0.9269579615237894
overdensity_lt_-0.21608040201,-0.2160804020100502,166244833856964.6,0.6140481972621052,2.0084176996668772e-05,2.1666175475888962e-05,0.926983030254661
overdensity_lt_-0.0854271356784,-0.08542713567839189,189837232724143.22,0.7011899727830452,2.254045940117116e-05,2.431549241553778e-05,0.9269999149500111
overdensity_lt_0.0452261306533,0.045226130653266416,206026431600748.03,0.7609870092061438,2.4572515909106994e-05,2.650736321473219e-05,0.9270071757061882
overdensity_lt_0.175879396985,0.1758793969849246,217698069533875.25,0.8040978119039235,2.6319857741988425e-05,2.8392234573641637e-05,0.9270090268422502
overdensity_lt_0.306532663317,0.306532663316583,226601968124414.2,0.8369855880307242,2.7854665533847442e-05,3.004794840167242e-05,0.9270072339546848
overdensity_lt_0.437185929648,0.43718592964824143,233523794262631.44,0.8625523064864146,2.9214153351421786e-05,3.151463339592698e-05,0.927002798490351
overdensity_lt_0.56783919598,0.5678391959798996,238987362868493.3,0.8827327498434324,3.0424032658790408e-05,3.282001370846565e-05,0.9269963422027084
overdensity_lt_0.698492462312,0.6984924623115578,243366016695017.2,0.8989059109951656,3.150814983474944e-05,3.398979450779834e-05,0.9269885355594154
overdensity_lt_0.829145728643,0.8291457286432162,246922072294751.5,0.9120406922675834,3.248315315120072e-05,3.50419326404781e-05,0.9269794986615079
overdensity_lt_0.959798994975,0.9597989949748746,249838115136514.5,0.922811498244413,3.3365064659890184e-05,3.5993693590359895e-05,0.9269697364103324
overdensity_lt_1.09045226131,1.0904522613065328,252248806313888.3,0.931715718226946,3.41638685198468e-05,3.685584226712655e-05,0.9269593751848442
overdensity_lt_1.22110552764,1.221105527638191,254261502832230.34,0.9391498901049544,3.489074452227489e-05,3.764042082926124e-05,0.9269488425897517
overdensity_lt_1.35175879397,1.3517587939698492,255958507283033.8,0.9454180098388777,3.555507537214824e-05,3.835755758366274e-05,0.9269379390123595
overdensity_lt_1.4824120603,1.4824120603015079,257400537113059.44,0.9507443456833182,3.616413997005342e-05,3.901509010467176e-05,0.9269269883276019
overdensity_lt_1.61306532663,1.613065326633166,258636509682670.88,0.955309580648083,3.672463586210307e-05,3.9620237708925945e-05,0.926916091011475
overdensity_lt_1.74371859296,1.7437185929648242,259703815749701.12,0.9592518226485214,3.7242438978702686e-05,4.017933466881638e-05,0.9269053180118224
overdensity_lt_1.8743718593,1.8743718592964829,260632461309699.28,0.962681902963095,3.772256154921572e-05,4.069778991041754e-05,0.9268945962974702
overdensity_lt_2.00502512563,2.005025125628141,261444556134775.53,0.9656814870811374,3.816890864485024e-05,4.117980750934191e-05,0.9268840957110199
overdensity_lt_2.13567839196,2.1356783919597992,262159761299283.34,0.968323195889463,3.858492871393904e-05,4.162910457281262e-05,0.9268738568818103
overdensity_lt_2.26633165829,2.2663316582914574,262792270883120.84,0.970659457177682,3.8973565256273274e-05,4.204885638274334e-05,0.926863858115957
overdensity_lt_2.39698492462,2.3969849246231156,263354805219686.9,0.9727372552496727,3.933791014898821e-05,4.244239603962451e-05,0.9268541321809936
overdensity_lt_2.52763819095,2.5276381909547743,263857110701155.2,0.9745925897476809,3.967948583872724e-05,4.2811362797205154e-05,0.9268447264032815
overdensity_lt_2.65829145729,2.6582914572864325,264308157137529.44,0.9762585919007187,4.0001264631720764e-05,4.31589639677075e-05,0.9268356085111451
overdensity_lt_2.78894472362,2.7889447236180906,264714190110638.22,0.9777583306257184,4.0304699354311034e-05,4.348676712501784e-05,0.9268267571705469
overdensity_lt_2.91959798995,2.9195979899497493,265081251488167.56,0.9791141223933613,4.059111351341765e-05,4.3796194809296596e-05,0.9268182701754125
overdensity_lt_3.05025125628,3.050251256281407,265414376929484.78,0.9803445671052792,4.086268313975084e-05,4.4089602076293014e-05,0.9268099782130425
overdensity_lt_3.18090452261,3.1809045226130657,265717287321395.9,0.9814634083695137,4.111973100082883e-05,4.4367328416339964e-05,0.926802051612486
overdensity_lt_3.31155778894,3.3115577889447243,265994180658108.44,0.9824861520560244,4.136413824909828e-05,4.463140847276906e-05,0.9267943733914595
overdensity_lt_3.44221105528,3.442211055276382,266247593008733.38,0.9834221654854647,4.1596423115390855e-05,4.488239851027471e-05,0.9267869921405468
overdensity_lt_3.57286432161,3.5728643216080407,266480311428568.1,0.9842817430305458,4.1817802642397434e-05,4.51216134573251e-05,0.9267798608741611
overdensity_lt_3.70351758794,3.7035175879396984,266694450922130.75,0.9850726967518381,4.202865148090536e-05,4.534945666884307e-05,0.9267729884353998
overdensity_lt_3.83417085427,3.834170854271357,266892081458605.34,0.9858026723657003,4.223026283645139e-05,4.556732377619588e-05,0.9267663609973128
overdensity_lt_3.9648241206,3.9648241206030157,267074906691831.94,0.9864779625523019,4.2423024103362044e-05,4.577562889132102e-05,0.9267600496343017
overdensity_lt_4.09547738693,4.0954773869346734,267244130747559.12,0.9871030149159865,4.2607374904851515e-05,4.597485191092043e-05,0.9267539346816462
overdensity_lt_4.22613065327,4.226130653266332,267401365152409.1,0.9876837818523521,4.2784012435186936e-05,4.61657470870365e-05,0.9267479708392033
overdensity_lt_4.3567839196,4.356783919597991,267547723239223.1,0.9882243756096305,4.295355617574894e-05,4.634897461997133e-05,0.9267423179895046
overdensity_lt_4.48743718593,4.4874371859296485,267684149870323.88,0.9887282861669838,4.311648521286835e-05,4.652505785464657e-05,0.9267368424897553
overdensity_lt_4.61809045226,4.618090452261307,267811565804741.84,0.9891989144747431,4.327289033802017e-05,4.669409326978176e-05,0.9267315694086807
overdensity_lt_4.74874371859,4.748743718592966,267930836302083.94,0.9896394564884725,4.342376442308163e-05,4.685715503734045e-05,0.9267264388646141
overdensity_lt_4.87939698492,4.8793969849246235,268042507262320.3,0.9900519285649202,4.356868152611583e-05,4.7013779480576993e-05,0.9267215273368002
overdensity_lt_5.01005025126,5.010050251256282,268147225257900.62,0.9904387189085065,4.370847208386437e-05,4.716486428323407e-05,0.9267167996368356
overdensity_lt_5.14070351759,5.14070351758794,268245578154215.5,0.9908019988810416,4.3843223913961395e-05,4.7310502525142686e-05,0.9267122853041216
overdensity_lt_5.27135678392,5.2713567839195985,268338090878801.88,0.9911437073747019,4.39732778045917e-05,4.7451069234141454e-05,0.926707838502247
overdensity_lt_5.40201005025,5.402010050251257,268425425700827.6,0.9914662905718992,4.409900666906126e-05,4.758695362861043e-05,0.9267037140731753
overdensity_lt_5.53266331658,5.532663316582915,268507843345497.22,0.9917707114970962,4.422050554004934e-05,4.771827037408912e-05,0.9266996727538754
overdensity_lt_5.66331658291,5.6633165829145735,268585712074453.6,0.9920583303754061,4.433821181210448e-05,4.7845488399542516e-05,0.9266957720621455
