mask_name,overdensity_threshold,selected_volume,volume_fraction,nHII_V,ne_V,electron_density_nHII_over_ne
all-gas,,270735806721050.97,1.0,1.4910747400349251e-05,1.598116775313734e-05,0.9330198913294087
overdensity_lt_-1,-1.0,0.0,0.0,,,
overdensity_lt_-0.869346733668,-0.8693467336683417,0.0,0.0,,,
overdensity_lt_-0.738693467337,-0.7386934673366834,200539587808.78616,0.0007407205948765006,1.8061677480912995e-07,1.9476511206386967e-07,0.9273569218592905
overdensity_lt_-0.608040201005,-0.6080402010050251,12252942821464.746,0.045257932335819186,7.177558463535928e-07,7.741122505212047e-07,0.9271986664341412
overdensity_lt_-0.477386934673,-0.4773869346733668,52007409375266.48,0.19209653132011317,1.4427798507134342e-06,1.5556645145408773e-06,0.9274363702634442
overdensity_lt_-0.346733668342,-0.3467336683417085,97902255319651.31,0.3616154675119261,2.246989360791036e-06,2.4222417990574695e-06,0.9276486607015753
overdensity_lt_-0.21608040201,-0.2160804020100502,138125148525294.03,0.5101842648675188,3.0763637867686536e-06,3.3156584200945067e-06,0.9278289247542476
overdensity_lt_-0.0854271356784,-0.08542713567839189,171501589703719.2,0.6334647484601974,3.913871775022086e-06,4.217607365531143e-06,0.9279839102635848
overdensity_lt_0.0452261306533,0.045226130653266416,193766199257121.25,0.7157021511261186,4.6401535313839145e-06,4.999599404969886e-06,0.928105065132086
overdensity_lt_0.175879396985,0.1758793969849246,209897307133640.03,0.7752846203675782,5.3067456182703895e-06,5.717173041676083e-06,0.9282114743748652
overdensity_lt_0.306532663317,0.306532663316583,222092728254320.9,0.8203300883770841,5.920602788571354e-06,6.377858703231795e-06,0.9283057314473367
overdensity_lt_0.437185929648,0.43718592964824143,231386221543088.25,0.8546568861557864,6.480346877478886e-06,6.980215835703284e-06,0.9283877504664533
overdensity_lt_0.56783919598,0.5678391959798996,238537679741233.44,0.8810717822301487,6.987939090710621e-06,7.5263915141460725e-06,0.9284580901188285
overdensity_lt_0.698492462312,0.6984924623115578,244119813016639.94,0.9016901605045746,7.447980231838499e-06,8.021345470686573e-06,0.9285200667464834
overdensity_lt_0.829145728643,0.8291457286432162,248526349052970.84,0.9179663084205063,7.866193606736873e-06,8.471254121367257e-06,0.9285748596415937
overdensity_lt_0.959798994975,0.9597989949748746,252012014186183.84,0.9308410927921369,8.245945177779613e-06,8.879751169342969e-06,0.928623451324678
overdensity_lt_1.09045226131,1.0904522613065328,254794772617850.06,0.9411195944257734,8.589559509002814e-06,9.249343561333858e-06,0.9286669320956767
overdensity_lt_1.22110552764,1.221105527638191,257039787776217.84,0.9494118671973647,8.902336231263618e-06,9.585740442578303e-06,0.9287061635552832
overdensity_lt_1.35175879397,1.3517587939698492,258871263789316.75,0.9561766761647502,9.187419177967919e-06,9.892335836599288e-06,0.9287411314905681
overdensity_lt_1.4824120603,1.4824120603015079,260379441570703.03,0.961747338574175,9.447532790866397e-06,1.0172060948576532e-05,0.9287727274371548
overdensity_lt_1.61306532663,1.613065326633166,261633780001393.56,0.966380410371667,9.686019774358061e-06,1.042851592817588e-05,0.9288013597589917
overdensity_lt_1.74371859296,1.7437185929648242,262685466550722.2,0.9702649595270443,9.905010239921937e-06,1.066399620814111e-05,0.9288272469902279
overdensity_lt_1.8743718593,1.8743718592964829,263573865884617.1,0.9735463848569794,1.0107009369490396e-05,1.0881198239425912e-05,0.928850770576866
overdensity_lt_2.00502512563,2.005025125628141,264329847432634.03,0.976338706852259,1.0293652172390668e-05,1.1081877676979708e-05,0.9288725676672632
overdensity_lt_2.13567839196,2.1356783919597992,264977453122850.5,0.9787307276863695,1.0465701914086232e-05,1.1266862266912326e-05,0.9288923274424964
overdensity_lt_2.26633165829,2.2663316582914574,265535622164605.66,0.9807924019381623,1.0625363382268824e-05,1.1438520213481666e-05,0.9289106618656459
overdensity_lt_2.39698492462,2.3969849246231156,266020291779801.56,0.9825825959323217,1.0774289067805536e-05,1.1598639642488468e-05,0.9289269603942908
overdensity_lt_2.52763819095,2.5276381909547743,266442669516772.1,0.9841427062926248,1.0912601875682658e-05,1.174734275282429e-05,0.9289421535826948
overdensity_lt_2.65829145729,2.6582914572864325,266813047723984.38,0.9855107492260587,1.1042236548061099e-05,1.1886707784834969e-05,0.9289566756363571
overdensity_lt_2.78894472362,2.7889447236180906,267139361392403.84,0.9867160337149172,1.1163081231125235e-05,1.2016619706910326e-05,0.9289701682666839
overdensity_lt_2.91959798995,2.9195979899497493,267428057306468.66,0.9877823718456628,1.127660182578562e-05,1.2138660615269549e-05,0.9289823797858289
overdensity_lt_3.05025125628,3.050251256281407,267684381920224.03,0.9887291421190884,1.1383133188305414e-05,1.2253185421210012e-05,0.9289937919817524
overdensity_lt_3.18090452261,3.1809045226130657,267913217772060.28,0.9895743788633806,1.1483716950834685e-05,1.2361313546937135e-05,0.9290045841188214
overdensity_lt_3.31155778894,3.3115577889447243,268118064817031.9,0.9903310096447042,1.1578017900336766e-05,1.2462688474749277e-05,0.9290144677687364
overdensity_lt_3.44221105528,3.442211055276382,268302104553051.16,0.9910107857638966,1.1667383535824255e-05,1.2558757793863737e-05,0.9290236922576044
overdensity_lt_3.57286432161,3.5728643216080407,268468061019493.0,0.991623768835666,1.1751678749914643e-05,1.2649372098759435e-05,0.9290325763337429
overdensity_lt_3.70351758794,3.7035175879396984,268617906366164.22,0.9921772432670167,1.1831581392820598e-05,1.2735267860164678e-05,0.9290406391709459
overdensity_lt_3.83417085427,3.834170854271357,268753859197756.38,0.9926794037800228,1.1907277372048064e-05,1.2816637461874645e-05,0.9290484659075648
overdensity_lt_3.9648241206,3.9648241206030157,268877504088936.5,0.9931361032195156,1.197912005820371e-05,1.2893865491446242e-05,0.92905576424313
overdensity_lt_4.09547738693,4.0954773869346734,268990275231237.38,0.9935526389695025,1.2047388021844918e-05,1.2967248023506763e-05,0.9290628204230889
overdensity_lt_4.22613065327,4.226130653266332,269093206779203.5,0.9939328308222639,1.2112327524330131e-05,1.3037053324293568e-05,0.9290694164577605
overdensity_lt_4.3567839196,4.356783919597991,269187709451906.94,0.9942818894630399,1.2174353661777958e-05,1.3103725791542292e-05,0.9290757342950361
overdensity_lt_4.48743718593,4.4874371859296485,269274380688936.6,0.9946020216172583,1.223362668539775e-05,1.3167438435612962e-05,0.9290817454904818
overdensity_lt_4.61809045226,4.618090452261307,269354115257134.72,0.9948965322295182,1.229026737250114e-05,1.3228321599058964e-05,0.9290874341439843
overdensity_lt_4.74874371859,4.748743718592966,269427803841368.1,0.9951687111670805,1.2344537719334043e-05,1.328665520160276e-05,0.9290929531944901
overdensity_lt_4.87939698492,4.8793969849246235,269495842387461.44,0.9954200209103958,1.2396176603128246e-05,1.3342158408540354e-05,0.9290982930612949
overdensity_lt_5.01005025126,5.010050251256282,269558818004053.72,0.9956526300261053,1.2445671412141173e-05,1.3395358055297769e-05,0.929103302857888
