mask_name,overdensity_threshold,selected_volume,volume_fraction,nHII_V,ne_V,electron_density_nHII_over_ne
all-gas,,270735806262779.62,1.0,5.5700560857407716e-05,6.009552873868805e-05,0.9268669737412434
overdensity_lt_-1,-1.0,0.0,0.0,,,
overdensity_lt_-0.869346733668,-0.8693467336683417,19148475097.20519,7.072753087790476e-05,6.101232243936531e-06,6.583727304402025e-06,0.9267139967746102
overdensity_lt_-0.738693467337,-0.7386934673366834,16002649801430.967,0.05910799174416771,1.2045638430122137e-05,1.2997215095860334e-05,0.9267861108152871
overdensity_lt_-0.608040201005,-0.6080402010050251,68952123026216.7,0.2546841660068077,1.661739434776155e-05,1.7930361104059722e-05,0.9267741040641455
overdensity_lt_-0.477386934673,-0.4773869346733668,119596578053509.34,0.4417464379921265,2.020669410187863e-05,2.18037129207327e-05,0.9267547309643993
overdensity_lt_-0.346733668342,-0.3467336683417085,156123339361197.62,0.5766630632139671,2.3087760874198402e-05,2.491318929707286e-05,0.926728432835015
overdensity_lt_-0.21608040201,-0.2160804020100502,181856265125736.06,0.6717111697786441,2.5475509718486368e-05,2.7490653309965377e-05,0.9266971370684552
overdensity_lt_-0.0854271356784,-0.08542713567839189,200295019741101.66,0.7398172502779066,2.7492348569411413e-05,2.9668124328968993e-05,0.926662847457698
overdensity_lt_0.0452261306533,0.045226130653266416,213306153344965.97,0.7878756648019003,2.9160794883457194e-05,3.1469869870561724e-05,0.9266258488960408
overdensity_lt_0.175879396985,0.1758793969849246,222847499457378.28,0.8231179411897946,3.0582928411103434e-05,3.30059656147734e-05,0.9265879013524324
overdensity_lt_0.306532663317,0.306532663316583,230147462136110.66,0.8500813590675428,3.182759531306257e-05,3.435064946523219e-05,0.9265500305977238
overdensity_lt_0.437185929648,0.43718592964824143,235865876780344.94,0.871203111388268,3.292941142831011e-05,3.5541237671328254e-05,0.926512794315963
overdensity_lt_0.56783919598,0.5678391959798996,240424112200383.38,0.888039581905264,3.3911417473915105e-05,3.6602562105331613e-05,0.9264766050072624
overdensity_lt_0.698492462312,0.6984924623115578,244117387507313.56,0.901681203077993,3.479290503825793e-05,3.755542391042996e-05,0.9264415473312013
overdensity_lt_0.829145728643,0.8291457286432162,247153269708124.44,0.9128946522435024,3.5589149057745294e-05,3.8416287419632114e-05,0.926407819396883
overdensity_lt_0.959798994975,0.9597989949748746,249675715330701.5,0.9222116526705857,3.631126630845129e-05,3.919714037916782e-05,0.9263753926230217
overdensity_lt_1.09045226131,1.0904522613065328,251794752018089.1,0.9300386066174561,3.6969505694271815e-05,3.9909037542293825e-05,0.9263442059982824
overdensity_lt_1.22110552764,1.221105527638191,253591037203758.2,0.9366734334269015,3.7571688038715435e-05,4.056041380936787e-05,0.926314218964843
overdensity_lt_1.35175879397,1.3517587939698492,255127703506381.4,0.942349322123839,3.812511369299786e-05,4.115914102897156e-05,0.9262854554268255
overdensity_lt_1.4824120603,1.4824120603015079,256453793547593.94,0.9472474183879344,3.863599544874139e-05,4.171191660479709e-05,0.9262579759832482
overdensity_lt_1.61306532663,1.613065326633166,257606734274022.97,0.951505963802906,3.910931378199834e-05,4.222411610989599e-05,0.9262316748137295
overdensity_lt_1.74371859296,1.7437185929648242,258616518404774.16,0.9552357406089007,3.954957261685937e-05,4.270060529702522e-05,0.9262063697166052
overdensity_lt_1.8743718593,1.8743718592964829,259505755160760.94,0.9585202590782593,3.996000499724198e-05,4.314486475538452e-05,0.9261821823709606
overdensity_lt_2.00502512563,2.005025125628141,260293768947241.44,0.961430896564147,4.034406600003086e-05,4.356062452847261e-05,0.9261590355221078
overdensity_lt_2.13567839196,2.1356783919597992,260995154776081.2,0.9640215617536602,4.0703992691789284e-05,4.3950302308911415e-05,0.9261368080177254
overdensity_lt_2.26633165829,2.2663316582914574,261623008867884.0,0.9663406273418794,4.1042489357620545e-05,4.431681201891157e-05,0.926115564000999
overdensity_lt_2.39698492462,2.3969849246231156,262187598767538.22,0.9684260179204209,4.136155786822594e-05,4.4662320165508384e-05,0.9260951449667063
overdensity_lt_2.52763819095,2.5276381909547743,262697399510730.78,0.9703090372012091,4.1662995936483743e-05,4.4988765712836565e-05,0.9260755496698616
overdensity_lt_2.65829145729,2.6582914572864325,263159310413059.47,0.9720151687569308,4.194822398113893e-05,4.529768108400215e-05,0.9260567644367529
overdensity_lt_2.78894472362,2.7889447236180906,263579199147642.53,0.973566085646644,4.221854243511111e-05,4.559047531478017e-05,0.9260386548640369
overdensity_lt_2.91959798995,2.9195979899497493,263962556739717.7,0.9749820697285687,4.247546852353014e-05,4.5868779901109495e-05,0.9260213289977379
overdensity_lt_3.05025125628,3.050251256281407,264313764614605.7,0.976279304400761,4.272014900795609e-05,4.613383729087052e-05,0.9260046750199561
overdensity_lt_3.18090452261,3.1809045226130657,264636165813847.56,0.977470137647727,4.295327615066382e-05,4.638639663604159e-05,0.9259886360151053
overdensity_lt_3.31155778894,3.3115577889447243,264932848147735.94,0.9785659747221938,4.317568654160311e-05,4.662736389738026e-05,0.9259731396487743
overdensity_lt_3.44221105528,3.442211055276382,265206913082401.34,0.9795782713166065,4.338840654194967e-05,4.685784636340646e-05,0.9259581886339907
overdensity_lt_3.57286432161,3.5728643216080407,265460594845595.53,0.9805152798589785,4.359205444004766e-05,4.707851071797767e-05,0.9259437857154081
overdensity_lt_3.70351758794,3.7035175879396984,265695617359348.28,0.9813833678928332,4.378698813728945e-05,4.72897397244187e-05,0.9259299880366955
overdensity_lt_3.83417085427,3.834170854271357,265914324932241.88,0.9821911944448974,4.3974253231876484e-05,4.7492671151323575e-05,0.9259166133604798
overdensity_lt_3.9648241206,3.9648241206030157,266117751742956.2,0.9829425793966052,4.4153865084676056e-05,4.768731509400221e-05,0.9259037754094365
