mask_name,overdensity_threshold,selected_volume,volume_fraction,nHII_V,ne_V,electron_density_nHII_over_ne
all-gas,,270735806424507.47,1.0,4.6394056206483915e-05,4.992333895821632e-05,0.9293059553831873
overdensity_lt_-1,-1.0,0.0,0.0,,,
overdensity_lt_-0.869346733668,-0.8693467336683417,9238232.50540345,3.412268449973003e-08,3.171366546745784e-06,3.41384082535971e-06,0.9289731739064381
overdensity_lt_-0.738693467337,-0.7386934673366834,3033606194521.0186,0.011205042416016426,3.860304484972751e-06,4.165361571905615e-06,0.9267633597547924
overdensity_lt_-0.608040201005,-0.6080402010050251,35107833659854.043,0.12967562038988584,7.406647608292393e-06,7.990850335530547e-06,0.9268910437928548
overdensity_lt_-0.477386934673,-0.4773869346733668,85541909752710.2,0.3159608286854472,1.0726669733340548e-05,1.1571716341857088e-05,0.9269730968551444
overdensity_lt_-0.346733668342,-0.3467336683417085,128639198352264.58,0.47514660159344163,1.3696060769861657e-05,1.477404336923393e-05,0.9270353705866934
overdensity_lt_-0.21608040201,-0.2160804020100502,161691385863411.0,0.5972294097289911,1.6313526240959654e-05,1.7596630411780106e-05,0.9270823935722674
overdensity_lt_-0.0854271356784,-0.08542713567839189,186816026747284.75,0.6900307322274231,1.8617866647003393e-05,2.0081425061829454e-05,0.9271187970813897
overdensity_lt_0.0452261306533,0.045226130653266416,203939506923750.06,0.7532786653420259,2.053209578085459e-05,2.2145561095083643e-05,0.9271427214103306
overdensity_lt_0.175879396985,0.1758793969849246,216271906651172.9,0.798830082756263,2.2190492800996844e-05,2.3933845946666066e-05,0.9271595066854658
overdensity_lt_0.306532663317,0.306532663316583,225671262689363.25,0.8335478992221514,2.3652608811331196e-05,2.5510506014350502e-05,0.9271712916249416
overdensity_lt_0.437185929648,0.43718592964824143,232961971351385.1,0.8604771360981566,2.4951565947866525e-05,2.6911260505335264e-05,0.9271793843666215
overdensity_lt_0.56783919598,0.5678391959798996,238698295582440.8,0.8816650399325733,2.6110135060679433e-05,2.8160682397383193e-05,0.927184032412002
overdensity_lt_0.698492462312,0.6984924623115578,243278491706232.7,0.8985826253243269,2.7148575676882983e-05,2.9280603665324966e-05,0.9271863376585094
