snapshot,redshift,mask_name,selected_cells,volume_total,volume_fraction,lambda_mfp_input,lambda_mfp_units,lambda_mfp_cm,GammaHI_source,GammaHI_s_1,sigma_hi_cm2,photon_band_used,c_tilde_cm_s,nH_V,nH2_V,nHI_V,nHII_V,ne_V,gas_density_V_g_cm3,gas_density_squared_V_g2_cm6,C_standard_raw_volume,C_raw_volume_nH,nGamma_V,nGamma_ctilde_sigma_over_Gamma,R_rec,R_ion,R_gamma_c,R_gamma_ctilde,C5,C5_paper_actual,C5_chi_nH2,C5_neHII,C7,C7_paper_actual,C7_chi_nH2,C8,C8_corrected_actual,C8_corrected_chi_nH2,C8_paper_literal_actual,C8_paper_literal_chi_nH2,C13_c,C13_ctilde,C13_c_actual,C13_ctilde_actual,C13_c_chi_nH2,C13_ctilde_chi_nH2,Q6,Q12_c,Q12_ctilde,C7_over_C5,C8_over_C7,C13c_over_C5,C13ctilde_over_C5,nHI_mfp,nHI_mfp_over_nHI_V,recombination_rate,photoionization_rate,ionization_equilibrium_ratio,electron_density_nHII_over_ne,lambda_mfp_nHI_sigma_HI,Gamma_lambda_mfp_over_c,photon_photoionization_rate_ratio,nGamma_V_g0,R_gamma_c_g0,R_gamma_ctilde_g0,nGamma_ctilde_sigma_over_Gamma_g0,C13_c_actual_g0,C13_ctilde_actual_g0,C13_c_chi_nH2_g0,C13_ctilde_chi_nH2_g0,Q12_c_g0,Q12_ctilde_g0,photon_photoionization_rate_ratio_g0
4,10.991143458258536,all-gas,2095486,64000000001.23903,1.0,0.03878052134060369,proper pMpc/h,1.764958485239651e+23,redshift_table,3.209356236849369e-14,6.3e-18,0,29979245800.0,0.0003287712092588411,4.283990568405355e-07,0.00021261123728209382,0.00011615997197674719,0.00012505871941288974,7.235673397760877e-28,2.0757569080535928e-54,3.9647753157371826,3.963336509546503,2.551643999577233e-07,1.5016316331865385,1.3079905563608285e-19,6.82345200395549e-18,4.33417348323828e-20,4.33417348323828e-20,14.134189449721282,14.134189449721282,4.326069883432971,14.134189449721282,737.3444927104025,737.3444927104025,225.67999494958903,3.118955525394088,3.118955525394088,0.9546228041000463,3856197510638.535,1180271424455.2256,4.683522279433702,4.683522279433702,4.683522279433702,4.683522279433702,1.4334918003978654,1.4334918003978654,52.16744089452845,0.3313612213911607,0.3313612213911607,52.16744089452845,0.00422998416103866,0.33136122139116075,0.33136122139116075,8.99342166162089e-07,0.00422998416103866,1.3079905563608285e-19,6.82345200395549e-18,52.16744089452845,0.9288434466791337,236.40750459794938,0.18894339638070848,0.0063518780240936715,2.551643999577233e-07,4.33417348323828e-20,4.33417348323828e-20,1.5016316331865385,4.683522279433702,4.683522279433702,1.4334918003978654,1.4334918003978654,0.3313612213911607,0.3313612213911607,0.0063518780240936715
4,10.991143458258536,overdensity_lt_-1,0,0.0,0.0,0.03878052134060369,proper pMpc/h,1.764958485239651e+23,redshift_table,3.209356236849369e-14,6.3e-18,0,29979245800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,10.991143458258536,overdensity_lt_-0.492462311558,189850,13424782680.520367,0.20976222937906977,0.03878052134060369,proper pMpc/h,1.764958485239651e+23,redshift_table,3.209356236849369e-14,6.3e-18,0,29979245800.0,0.00013509138909654936,1.8682251728383734e-08,9.664324434935756e-05,3.844814474719044e-05,4.1493559004330134e-05,2.9731160826040247e-28,9.048938097044557e-56,1.0237027852964147,1.0237027849019003,8.091816748733114e-08,0.47619997154224913,3.578818776520013e-21,3.1016259900196975e-18,1.37446044939628e-20,1.37446044939628e-20,3.521440927010453,3.521440927010453,0.7010691437373465,3.521440927010453,3051.898792191776,3051.898792191776,607.5899375746022,28.400342819155856,28.400342819155856,5.654107064341958,35113463590242.13,6990594578498.937,13.524242442272136,13.524242442272136,13.524242442272136,13.524242442272136,2.6924856231364696,2.6924856231364696,866.6619305701948,3.8405421878689916,3.8405421878689916,866.661930570195,0.009305794442403393,3.840542187868992,3.840542187868992,8.99342166162089e-07,0.009305794442403438,3.578818776520013e-21,3.1016259900196975e-18,866.6619305701948,0.9266051326948868,107.45992791795719,0.18894339638070848,0.004431419048650515,8.091816748733114e-08,1.37446044939628e-20,1.37446044939628e-20,0.47619997154224913,13.524242442272136,13.524242442272136,2.6924856231364696,2.6924856231364696,3.8405421878689916,3.8405421878689916,0.004431419048650515
4,10.991143458258536,overdensity_lt_0.0150753768844,960134,44989384189.46483,0.7029591279467787,0.03878052134060369,proper pMpc/h,1.764958485239651e+23,redshift_table,3.209356236849369e-14,6.3e-18,0,29979245800.0,0.0002070081769951808,4.6737962220805746e-08,0.00014106348094627036,6.594469604890554e-05,7.115539296898863e-05,4.555874025712594e-28,2.263800698180389e-55,1.0906735362881068,1.0906735260324152,1.0558381318491633e-07,0.621356246628437,1.0117937228801904e-20,4.527229623665992e-18,1.7934263691998915e-20,1.7934263691998915e-20,3.38486275349169,3.38486275349169,0.8440991434949044,3.38486275349169,1514.5429926200268,1514.5429926200268,377.68870880747005,9.655882348793748,9.655882348793748,2.407932791926826,11938288049725.328,2977107035484.221,5.99974281413226,5.99974281413226,5.99974281413226,5.99974281413226,1.496184081725186,1.496184081725186,447.4459093083418,1.772521739010884,1.772521739010884,447.4459093083418,0.006375442886629396,1.772521739010884,1.772521739010884,8.99342166162089e-07,0.006375442886629455,1.0117937228801904e-20,4.527229623665992e-18,447.4459093083418,0.9267701757707383,156.8518482217439,0.18894339638070848,0.0039614212626300094,1.0558381318491633e-07,1.7934263691998915e-20,1.7934263691998915e-20,0.621356246628437,5.99974281413226,5.99974281413226,1.496184081725186,1.496184081725186,1.772521739010884,1.772521739010884,0.0039614212626300094
4,10.991143458258536,overdensity_lt_0.522613065327,1387347,55606837560.00046,0.8688568368581863,0.03878052134060369,proper pMpc/h,1.764958485239651e+23,redshift_table,3.209356236849369e-14,6.3e-18,0,29979245800.0,0.00024353503448682647,6.852871958786257e-08,0.00016319558722402563,8.033944726279484e-05,8.66792551553902e-05,5.359763905225293e-28,3.319258319094838e-55,1.1554462118142612,1.1554461870409005,1.1603434476336288e-07,0.682857180161525,1.5469029539211368e-20,5.237527756837196e-18,1.970937091152295e-20,1.970937091152295e-20,3.48703120761178,3.48703120761178,0.9324308963676087,3.48703120761178,1180.644376722505,1180.644376722505,315.7038836003743,6.506323420198419,6.506323420198419,1.7397885529416226,8044253267512.753,2151030443450.5232,4.442889663935581,4.442889663935581,4.442889663935581,4.442889663935581,1.1880271053390161,1.1880271053390161,338.5815343852664,1.2741181249646616,1.2741181249646616,338.5815343852664,0.005510824045306612,1.2741181249646616,1.2741181249646616,8.99342166162089e-07,0.005510824045306588,1.5469029539211368e-20,5.237527756837196e-18,338.5815343852664,0.9268589943322659,181.46106494756833,0.18894339638070848,0.0037631057679444004,1.1603434476336288e-07,1.970937091152295e-20,1.970937091152295e-20,0.682857180161525,4.442889663935581,4.442889663935581,1.1880271053390161,1.1880271053390161,1.2741181249646616,1.2741181249646616,0.0037631057679444004
4,10.991143458258536,overdensity_lt_1.03015075377,1611177,59620471188.64358,0.9315698623045209,0.03878052134060369,proper pMpc/h,1.764958485239651e+23,redshift_table,3.209356236849369e-14,6.3e-18,0,29979245800.0,0.0002653514176709271,8.575333852317433e-08,0.00017644576966871942,8.890564800220405e-05,9.59165778650636e-05,5.839903067962374e-28,4.153550728879138e-55,1.2178904969214315,1.2178904146342058,1.225423559662316e-07,0.7211565490898677,1.974248180302981e-20,5.6627733135197796e-18,2.0814809193225442e-20,2.0814809193225442e-20,3.634255820997718,3.634255820997718,1.0023869462233628,3.634255820997718,1042.420455694251,1042.420455694251,287.5165394871036,5.313205708677089,5.313205708677089,1.4654686701486088,6569112788077.425,1811868297490.9668,3.8316530934741544,3.8316530934741544,3.8316530934741544,3.8316530934741544,1.0568323289636883,1.0568323289636883,286.8318871972182,1.0543157340041749,1.0543157340041749,286.8318871972182,0.005096989108045179,1.0543157340041749,1.0543157340041749,8.99342166162089e-07,0.005096989108045053,1.974248180302981e-20,5.6627733135197796e-18,286.8318871972182,0.9269059632973707,196.19425876771186,0.18894339638070848,0.0036757270759065035,1.225423559662316e-07,2.0814809193225442e-20,2.0814809193225442e-20,0.7211565490898677,3.8316530934741544,3.8316530934741544,1.0568323289636883,1.0568323289636883,1.0543157340041749,1.0543157340041749,0.0036757270759065035
4,10.991143458258536,overdensity_lt_1.53768844221,1738025,61407292503.230774,0.9594889453444053,0.03878052134060369,proper pMpc/h,1.764958485239651e+23,redshift_table,3.209356236849369e-14,6.3e-18,0,29979245800.0,0.00027900854852915306,9.903003813188032e-08,0.00018465351649424763,9.435503203490026e-05,0.00010179253718978857,6.140471932538956e-28,4.796621887371733e-55,1.2721314328778819,1.2721312659387631,1.2690697953545986e-07,0.7468421730232635,2.309374394091146e-20,5.926189148169764e-18,2.1556175768703845e-20,2.1556175768703845e-20,3.7744190539151354,3.7744190539151354,1.0605613765192976,3.7744190539151354,968.570591896597,968.570591896597,272.155408693277,4.717356001310302,4.717356001310302,1.325514073243048,5832419321448.981,1638831983316.063,3.523120406942918,3.523120406942918,3.523120406942918,3.523120406942918,0.9899498108337551,0.9899498108337551,256.6144824040978,0.9334205758866256,0.9334205758866256,256.61448240409777,0.004870430757218281,0.9334205758866255,0.9334205758866255,8.99342166162089e-07,0.004870430757218239,2.309374394091146e-20,5.926189148169764e-18,256.6144824040978,0.9269346716349024,205.32064818249322,0.18894339638070848,0.003637443090280239,1.2690697953545986e-07,2.1556175768703845e-20,2.1556175768703845e-20,0.7468421730232635,3.523120406942918,3.523120406942918,0.9899498108337551,0.9899498108337551,0.9334205758866256,0.9334205758866256,0.003637443090280239
4,10.991143458258536,overdensity_lt_2.04522613065,1816034,62312793746.90346,0.9736374022765171,0.03878052134060369,proper pMpc/h,1.764958485239651e+23,redshift_table,3.209356236849369e-14,6.3e-18,0,29979245800.0,0.00028805989526337197,1.0944357833896848e-07,0.0001900457155239147,9.80141797394486e-05,0.00010573818446922101,6.339675883557472e-28,5.3010132820199324e-55,1.3189392185566438,1.3189389304501224,1.29646658026104e-07,0.7629650643317438,2.5757033123638348e-20,6.099244024031708e-18,2.2021532294485478e-20,2.2021532294485478e-20,3.9013225052577267,3.9013225052577267,1.109702897519359,3.9013225052577267,923.829924890526,923.829924890526,262.7767232994709,4.371786038564303,4.371786038564303,1.2435228381635672,5405165383634.593,1537460099673.1494,3.335520016157833,3.335520016157833,3.335520016157833,3.335520016157833,0.9487644822174588,0.9487644822174588,236.7991683962299,0.8549716183839264,0.8549716183839264,236.7991683962299,0.00473224120671601,0.8549716183839264,0.8549716183839264,8.99342166162089e-07,0.0047322412067159645,2.5757033123638348e-20,6.099244024031708e-18,236.7991683962299,0.926951604393957,211.31636286434573,0.18894339638070848,0.0036105347167154096,1.29646658026104e-07,2.2021532294485478e-20,2.2021532294485478e-20,0.7629650643317438,3.335520016157833,3.335520016157833,0.9487644822174588,0.9487644822174588,0.8549716183839264,0.8549716183839264,0.0036105347167154096
4,10.991143458258536,overdensity_lt_2.5527638191,1867773,62825567954.48401,0.981649499269808,0.03878052134060369,proper pMpc/h,1.764958485239651e+23,redshift_table,3.209356236849369e-14,6.3e-18,0,29979245800.0,0.00029442829415625486,1.1788404514089542e-07,0.00019377450016232762,0.00010065379399391704,0.0001085848105562409,6.479832980796841e-28,5.7098368306973455e-55,1.359865869159884,1.359865464654432,1.3145824252831291e-07,0.7736261620207557,2.796356821398783e-20,6.218914006383288e-18,2.232924455816412e-20,2.232924455816412e-20,4.016336901760463,4.016336901760463,1.1532142027681729,4.016336901760463,893.2069620578025,893.2069620578025,256.46726852146526,4.145533511453761,4.145533511453761,1.1903105342991511,5125432497187.259,1471669756711.662,3.2070931799944,3.2070931799944,3.2070931799944,3.2070931799944,0.9208553702627275,0.9208553702627275,222.39343558711101,0.7985119920066092,0.7985119920066092,222.39343558711101,0.004641179130425865,0.7985119920066092,0.7985119920066092,8.99342166162089e-07,0.004641179130425817,2.796356821398783e-20,6.218914006383288e-18,222.39343558711101,0.926960165775525,215.46248741928054,0.18894339638070848,0.003590537597922191,1.3145824252831291e-07,2.232924455816412e-20,2.232924455816412e-20,0.7736261620207557,3.2070931799944,3.2070931799944,0.9208553702627275,0.9208553702627275,0.7985119920066092,0.7985119920066092,0.003590537597922191
4,10.991143458258536,overdensity_lt_3.06030150754,1904301,63141664687.457466,0.9865885107224227,0.03878052134060369,proper pMpc/h,1.764958485239651e+23,redshift_table,3.209356236849369e-14,6.3e-18,0,29979245800.0,0.000299138997483364,1.2494572146493496e-07,0.0001965425901571753,0.00010259640732617876,0.00011067988169215605,6.583507198511531e-28,6.051877355416116e-55,1.3962895531381112,1.3962890152685925,1.3257374700577453e-07,0.7801908583913902,2.9801319281310255e-20,6.307751875274484e-18,2.2518722005936956e-20,2.2518722005936956e-20,4.119755351768386,4.119755351768386,1.1906000682394555,4.119755351768386,871.9880586657907,871.9880586657907,252.0025956652603,3.990054414775156,3.990054414775156,1.153116787983851,4933202085215.415,1425684352051.4724,3.113003978891785,3.113003978891785,3.113003978891785,3.113003978891785,0.8996511766426434,0.8996511766426434,211.6601555700374,0.755628359716929,0.755628359716929,211.66015557003743,0.004575813137716872,0.755628359716929,0.755628359716929,8.99342166162089e-07,0.004575813137716788,2.9801319281310255e-20,6.307751875274484e-18,211.6601555700374,0.9269652782204756,218.54039269159796,0.18894339638070848,0.003570007579753927,1.3257374700577453e-07,2.2518722005936956e-20,2.2518722005936956e-20,0.7801908583913902,3.113003978891785,3.113003978891785,0.8996511766426434,0.8996511766426434,0.755628359716929,0.755628359716929,0.003570007579753927
