snapshot,redshift,mask_name,selected_cells,volume_total,volume_fraction,lambda_mfp_input,lambda_mfp_units,lambda_mfp_cm,GammaHI_source,GammaHI_s_1,sigma_hi_cm2,photon_band_used,c_tilde_cm_s,nH_V,nH2_V,nHI_V,nHII_V,ne_V,gas_density_V_g_cm3,gas_density_squared_V_g2_cm6,C_standard_raw_volume,C_raw_volume_nH,nGamma_V,nGamma_ctilde_sigma_over_Gamma,R_rec,R_ion,R_gamma_c,R_gamma_ctilde,C5,C5_paper_actual,C5_chi_nH2,C5_neHII,C7,C7_paper_actual,C7_chi_nH2,C8,C8_corrected_actual,C8_corrected_chi_nH2,C8_paper_literal_actual,C8_paper_literal_chi_nH2,C13_c,C13_ctilde,C13_c_actual,C13_ctilde_actual,C13_c_chi_nH2,C13_ctilde_chi_nH2,Q6,Q12_c,Q12_ctilde,C7_over_C5,C8_over_C7,C13c_over_C5,C13ctilde_over_C5,nHI_mfp,nHI_mfp_over_nHI_V,nGamma_V_g0,R_gamma_c_g0,R_gamma_ctilde_g0,nGamma_ctilde_sigma_over_Gamma_g0,C13_c_actual_g0,C13_ctilde_actual_g0,C13_c_chi_nH2_g0,C13_ctilde_chi_nH2_g0,Q12_c_g0,Q12_ctilde_g0,nGamma_V_g1,R_gamma_c_g1,R_gamma_ctilde_g1,nGamma_ctilde_sigma_over_Gamma_g1,C13_c_actual_g1,C13_ctilde_actual_g1,C13_c_chi_nH2_g1,C13_ctilde_chi_nH2_g1,Q12_c_g1,Q12_ctilde_g1,nGamma_V_g2,R_gamma_c_g2,R_gamma_ctilde_g2,nGamma_ctilde_sigma_over_Gamma_g2,C13_c_actual_g2,C13_ctilde_actual_g2,C13_c_chi_nH2_g2,C13_ctilde_chi_nH2_g2,Q12_c_g2,Q12_ctilde_g2,nGamma_V_g0p1,R_gamma_c_g0p1,R_gamma_ctilde_g0p1,nGamma_ctilde_sigma_over_Gamma_g0p1,C13_c_actual_g0p1,C13_ctilde_actual_g0p1,C13_c_chi_nH2_g0p1,C13_ctilde_chi_nH2_g0p1,Q12_c_g0p1,Q12_ctilde_g0p1,nGamma_V_g1p2,R_gamma_c_g1p2,R_gamma_ctilde_g1p2,nGamma_ctilde_sigma_over_Gamma_g1p2,C13_c_actual_g1p2,C13_ctilde_actual_g1p2,C13_c_chi_nH2_g1p2,C13_ctilde_chi_nH2_g1p2,Q12_c_g1p2,Q12_ctilde_g1p2,nGamma_V_g0p1p2,R_gamma_c_g0p1p2,R_gamma_ctilde_g0p1p2,nGamma_ctilde_sigma_over_Gamma_g0p1p2,C13_c_actual_g0p1p2,C13_ctilde_actual_g0p1p2,C13_c_chi_nH2_g0p1p2,C13_ctilde_chi_nH2_g0p1p2,Q12_c_g0p1p2,Q12_ctilde_g0p1p2
80,5.4911591607170775,all-gas,1150704816,270735806214213.88,1.0,4.415947949304734,proper pMpc/h,2.011542897579332e+25,redshift_table,3.093341944509891e-13,6.3e-18,0,5995849160.0,5.196526609031062e-05,4.682291405664042e-07,7.546740225788034e-07,5.121059206773186e-05,5.52653487904398e-05,1.1437223815606588e-28,2.3371874920400125e-54,178.6702781800654,173.3932264580738,1.7435875162227926e-05,2.1291539691380597,1.661074989149803e-20,2.3344648084750167e-19,2.5985743970738805e-20,5.1971487941477605e-21,53.1054958855365,53.1054958855365,21.99071796251245,53.1054958855365,746.3414481055637,746.3414481055637,309.0562288392567,7.803839195307476,7.803839195307476,3.231530445336563,1.2532797079786914e+17,5.189768050693522e+16,83.07787598602036,16.61557519720407,83.07787598602036,16.61557519720407,34.40212937039412,6.880425874078823,14.053939910743454,1.5643931875730204,0.31287863751460404,14.053939910743454,0.010456124626490915,1.5643931875730204,0.31287863751460404,7.890965632459184e-09,0.010456124626490912,1.7435875162227926e-05,2.5985743970738805e-20,5.1971487941477605e-21,2.1291539691380597,83.07787598602036,16.61557519720407,34.40212937039412,6.880425874078823,1.5643931875730204,0.31287863751460404,1.2583064997186772e-05,1.8753306177163502e-20,3.7506612354327005e-21,1.5365608283730716,59.95536809215948,11.991073618431898,24.827215489995744,4.965443097999149,1.1289861264338288,0.22579722528676574,2.8757175808324936e-09,4.285856608422572e-24,8.571713216845143e-25,0.00035116364646919365,0.013702123141416955,0.0027404246282833906,0.005673980074303023,0.0011347960148606045,0.0002580170453722998,5.160340907445996e-05,3.001894015941471e-05,4.473905014790232e-20,8.947810029580465e-21,3.6657147975111326,143.0332440781799,28.606648815635978,59.22934486038989,11.845868972077978,2.69337931400685,0.53867586280137,1.2585940714767613e-05,1.8757592033771934e-20,3.751518406754388e-21,1.5369119920195415,59.96907021530093,11.99381404306019,24.83288947007006,4.966577894014014,1.1292441434792015,0.2258488286958404,3.0021815876995534e-05,4.474333600451073e-20,8.948667200902147e-21,3.6660659611576003,143.04694620132128,28.609389240264257,59.23501884046417,11.847003768092835,2.6936373310522215,0.5387274662104443
80,5.4911591607170775,overdensity_lt_-1,0,0.0,0.0,4.415947949304734,proper pMpc/h,2.011542897579332e+25,redshift_table,3.093341944509891e-13,6.3e-18,0,5995849160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,5.4911591607170775,overdensity_lt_-0.869346733668,19925,37139683444.54584,0.00013718053760188582,4.415947949304734,proper pMpc/h,2.011542897579332e+25,redshift_table,3.093341944509891e-13,6.3e-18,0,5995849160.0,6.417429710256873e-06,4.129363611199079e-11,3.7319326417101797e-07,6.044236446085855e-06,6.5218812611925635e-06,1.4123669238222415e-29,2.0001194006333322e-58,1.0026765218468456,1.0026766127849158,1.489802320319546e-05,1.8192482419300235,5.193819811004669e-24,1.1544143774687706e-19,2.2203429023570482e-20,4.440685804714097e-21,1.192162583697535,1.192162583697535,0.45085938873466286,1.192162583697535,26497.83159563511,26497.83159563511,10021.11315970735,560.2820268482376,560.2820268482376,211.8909078326719,8.998008254915122e+18,3.402922182860377e+18,5096.4604616432325,1019.2920923286466,5096.4604616432325,1019.2920923286466,1927.410807777725,385.482161555545,22226.69286721878,4274.970990816016,854.9941981632032,22226.69286721878,0.021144448172148955,4274.970990816016,854.9941981632034,7.890965632459184e-09,0.021144448172148958,1.489802320319546e-05,2.2203429023570482e-20,4.440685804714097e-21,1.8192482419300235,5096.4604616432325,1019.2920923286466,1927.410807777725,385.482161555545,4274.970990816016,854.9941981632032,1.1239833497486188e-05,1.6751406672843422e-20,3.350281334568684e-21,1.3725342651837231,3845.031400078964,769.0062800157928,1454.1376574061417,290.8275314812283,3225.257571960916,645.0515143921831,1.9094422973689615e-12,2.8457578529708284e-27,5.691515705941657e-28,2.3316848787094303e-07,0.0006532005649073534,0.00013064011298147068,0.0002470314128647273,4.9406282572945465e-05,0.0005479123182019589,0.0001095824636403918,2.6137856700681635e-05,3.895483569641388e-20,7.790967139282778e-21,3.1917825071137456,8941.491861722192,1788.2983723444386,3381.5484651838647,676.3096930367731,7500.228562776927,1500.0457125553858,1.1239835406928481e-05,1.6751409518601267e-20,3.350281903720254e-21,1.3725344983522105,3845.032053279527,769.0064106559055,1454.1379044375537,290.8275808875108,3225.2581198732328,645.0516239746466,2.6137858610123945e-05,3.895483854217176e-20,7.790967708434352e-21,3.191782740282235,8941.492514922762,1788.2985029845524,3381.5487122152795,676.3097424430559,7500.229110689251,1500.04582213785
80,5.4911591607170775,overdensity_lt_-0.738693467337,18962457,18932562874210.438,0.06993002934835467,4.415947949304734,proper pMpc/h,2.011542897579332e+25,redshift_table,3.093341944509891e-13,6.3e-18,0,5995849160.0,1.1640416138804707e-05,1.376195642994974e-10,2.575847398275172e-07,1.1382831398977187e-05,1.2281990388889646e-05,2.561839367610523e-29,6.665717075246545e-58,1.0156476919182817,1.015647878657185,1.577137981137202e-05,1.925896785319484,1.946573096683804e-23,7.967976799741261e-20,2.3505045432501515e-20,4.701009086500303e-21,1.2598377051367464,1.2598377051367464,0.5135824614502728,1.2598377051367464,5156.938428395155,5156.938428395155,2102.265332116892,157.97994840231254,157.97994840231254,64.4017324052387,2.537123826426282e+18,1.0342779029928387e+18,1521.2653738647582,304.2530747729516,1521.2653738647582,304.2530747729516,620.1554470412741,124.03108940825483,4093.3355204156287,1207.509005058422,241.5018010116844,4093.3355204156283,0.030634445339204116,1207.509005058422,241.50180101168436,7.890965632459184e-09,0.0306344453392041,1.577137981137202e-05,2.3505045432501515e-20,4.701009086500303e-21,1.925896785319484,1521.2653738647582,304.2530747729516,620.1554470412741,124.03108940825483,1207.509005058422,241.5018010116844,1.1817769297468234e-05,1.7612739504727414e-20,3.522547900945483e-21,1.4431079697434155,1139.9106129951538,227.98212259903082,464.69326649641374,92.93865329928276,904.807506829957,180.9615013659914,8.422975526859539e-12,1.2553272117188238e-26,2.5106544234376473e-27,1.0285581657418894e-06,0.0008124578297634047,0.00016249156595268092,0.0003312046387666616,6.624092775333232e-05,0.0006448908668559163,0.00012897817337118327,2.758914910884026e-05,4.1117784937228944e-20,8.223556987445788e-21,3.3690047550629,2661.175986859913,532.2351973719826,1084.8487135376884,216.96974270753765,2112.31651188838,422.4633023776759,1.1817777720443764e-05,1.7612752057999536e-20,3.522550411599908e-21,1.443108998301582,1139.911425452984,227.98228509059683,464.6935977010526,92.93871954021054,904.8081517208241,180.96163034416483,2.7589157531815784e-05,4.111779749050105e-20,8.223559498100211e-21,3.369005783621066,2661.176799317742,532.2353598635484,1084.8490447423267,216.96980894846536,2112.317156779246,422.46343135584925
80,5.4911591607170775,overdensity_lt_-0.608040201005,100965677,73897494721419.9,0.27295057774127635,4.415947949304734,proper pMpc/h,2.011542897579332e+25,redshift_table,3.093341944509891e-13,6.3e-18,0,5995849160.0,1.571857247323165e-05,2.561112470766842e-10,2.540765733663886e-07,1.5464495899865252e-05,1.6686433168114915e-05,3.4593657456455054e-29,1.2404961935026589e-57,1.0365791628169778,1.0365790978273948,1.6055992235228464e-05,1.9606517756071362,3.768431744594464e-23,7.859457215115944e-20,2.392922061776821e-20,4.785844123553642e-21,1.3213696092533391,1.3213696092533391,0.5452691541599145,1.3213696092533391,2755.854056313468,2755.854056313468,1137.215658473732,85.58974705268758,85.58974705268758,35.318996784367776,1.3745528387702244e+18,5.672154547037503e+17,839.0584476630878,167.81168953261758,839.0584476630878,167.81168953261758,346.2412687896671,69.24825375793343,2085.6042374629055,634.9914829184024,126.99829658368049,2085.6042374629055,0.031057430946536336,634.9914829184024,126.9982965836805,7.890965632459184e-09,0.031057430946536322,1.6055992235228464e-05,2.392922061776821e-20,4.785844123553642e-21,1.9606517756071362,839.0584476630878,167.81168953261758,346.2412687896671,69.24825375793343,634.9914829184024,126.99829658368049,1.2002607682653536e-05,1.7888215378963733e-20,3.577643075792746e-21,1.4656792131025627,627.2355655491525,125.4471131098305,258.8315970724205,51.766319414484094,474.6859328054184,94.93718656108368,1.4217698111310139e-11,2.1189499209889575e-26,4.237899841977915e-27,1.7361714329821234e-06,0.0007429923689452104,0.00014859847378904207,0.0003065991662930341,6.131983325860681e-05,0.0005622895847930467,0.00011245791695860933,2.8058599917882012e-05,4.181743599673196e-20,8.363487199346392e-21,3.426330988709701,1466.294013212241,293.2588026424482,605.0728658620878,121.01457317241757,1109.6774157238212,221.93548314476428,1.2002621900351638e-05,1.7888236568462932e-20,3.577647313692586e-21,1.4656809492739944,627.2363085415211,125.4472617083042,258.83190367158664,51.766380734317316,474.6864950950029,94.93729901900056,2.8058614135580106e-05,4.1817457186231145e-20,8.36349143724623e-21,3.4263327248811315,1466.294756204609,293.2589512409219,605.0731724612538,121.01463449225078,1109.6779780134054,221.9355956026811
80,5.4911591607170775,overdensity_lt_-0.477386934673,204033212,123885972908258.95,0.45758990892485363,4.415947949304734,proper pMpc/h,2.011542897579332e+25,redshift_table,3.093341944509891e-13,6.3e-18,0,5995849160.0,1.891182182125968e-05,3.796596186418975e-10,2.6048899727709353e-07,1.865133282398259e-05,2.0125674522087688e-05,4.162142773831146e-29,1.8389152937189807e-57,1.0615190130071297,1.0615187561263846,1.6194350637209136e-05,1.9775471902622566,5.663393677661795e-23,8.057815413605559e-20,2.4135424549410197e-20,4.82708490988204e-21,1.3651468662300426,1.3651468662300426,0.5660913216837355,1.3651468662300426,1942.316230625397,1942.316230625397,805.4286240710012,58.83838005997985,58.83838005997985,24.39876408746133,9.44931666760278e+17,3.918388778303075e+17,581.7783658359795,116.3556731671959,581.7783658359795,116.3556731671959,241.24853683515394,48.249707367030794,1422.7892094784293,426.165404051071,85.2330808102142,1422.7892094784293,0.030292894191094082,426.165404051071,85.2330808102142,7.890965632459184e-09,0.030292894191094065,1.6194350637209136e-05,2.4135424549410197e-20,4.82708490988204e-21,1.9775471902622566,581.7783658359795,116.3556731671959,241.24853683515394,48.249707367030794,426.165404051071,85.2330808102142,1.208993082074957e-05,1.801835835648406e-20,3.6036716712968116e-21,1.4763425382494149,434.328016821172,86.8656033642344,180.10466651515665,36.02093330303133,318.15479166765556,63.630958333531105,1.8612790421885085e-11,2.7739772278934067e-26,5.547954455786814e-27,2.2728710910561317e-06,0.0006686602654145085,0.0001337320530829017,0.0002772762277594469,5.5455245551889386e-05,0.0004898082997187437,9.796165994374876e-05,2.8284281457958715e-05,4.2153782905894264e-20,8.430756581178853e-21,3.453889728511672,1016.1063826571517,203.22127653143033,421.35320335031065,84.27064067006214,744.3201957187267,148.86403914374534,1.2089949433539985e-05,1.8018386096256327e-20,3.603677219251265e-21,1.476344811120505,434.32868548143716,86.86573709628743,180.1049437913843,36.02098875827686,318.15528147595506,63.63105629519101,2.8284300070749114e-05,4.2153810645666515e-20,8.430762129133303e-21,3.4538920013827608,1016.1070513174164,203.22141026348328,421.35348062653816,84.27069612530762,744.3206855270258,148.86413710540518
80,5.4911591607170775,overdensity_lt_-0.346733668342,297550970,159388166739840.72,0.588722153041435,4.415947949304734,proper pMpc/h,2.011542897579332e+25,redshift_table,3.093341944509891e-13,6.3e-18,0,5995849160.0,2.147147768924282e-05,5.01841655117878e-10,2.6691388706459115e-07,2.120456380217824e-05,2.28815830220134e-05,4.725478320907021e-29,2.430718147586371e-57,1.088536643291285,1.08853610571751,1.627642421676447e-05,1.987569473975905,7.52321224692246e-23,8.256559224290771e-20,2.4257743790930533e-20,4.8515487581861074e-21,1.4029779516312761,1.4029779516312761,0.5833858978509534,1.4029779516312761,1539.7373047339436,1539.7373047339436,640.253133652164,45.52035223154445,45.52035223154445,18.92826008150306,7.310470183206973e+17,3.039837658591861e+17,452.37431270024354,90.47486254004872,452.37431270024354,90.47486254004872,188.10615966736074,37.62123193347215,1097.477906152163,322.43864714641956,64.48772942928392,1097.477906152163,0.02956371329810059,322.43864714641956,64.48772942928392,7.890965632459184e-09,0.029563713298100633,1.627642421676447e-05,2.4257743790930533e-20,4.8515487581861074e-21,1.987569473975905,452.37431270024354,90.47486254004872,188.10615966736074,37.62123193347215,322.43864714641956,64.48772942928392,1.2140728544012635e-05,1.8094065289386976e-20,3.618813057877395e-21,1.4825456208651382,337.42999430557416,67.48599886111484,140.31004547214377,28.062009094428756,240.50983403783087,48.10196680756618,2.1598329997659302e-11,3.2189303278022943e-26,6.437860655604589e-27,2.6374454745404294e-06,0.0006002872349628661,0.00012005744699257324,0.00024961126946442246,4.9922253892884494e-05,0.000427866478061824,8.55732956123648e-05,2.8417152760777114e-05,4.2351809080317524e-20,8.470361816063504e-21,3.470115094841044,789.8043070058179,157.96086140116358,328.41620513950465,65.68324102790092,562.9484811842507,112.58969623685012,1.214075014234261e-05,1.809409747869022e-20,3.618819495738044e-21,1.4825482583106095,337.43059459280846,67.48611891856169,140.31029508341297,28.062059016682593,240.5102619043085,48.1020523808617,2.8417174359107097e-05,4.2351841269620777e-20,8.470368253924155e-21,3.4701177322865164,789.8049072930525,157.9609814586105,328.4164547507739,65.68329095015478,562.9489090507284,112.58978181014567
80,5.4911591607170775,overdensity_lt_-0.21608040201,376955255,184210114688463.66,0.6804054375530637,4.415947949304734,proper pMpc/h,2.011542897579332e+25,redshift_table,3.093341944509891e-13,6.3e-18,0,5995849160.0,2.3592218259423268e-05,6.213068012435499e-10,2.739297783063431e-07,2.331828848111693e-05,2.5163545431926562e-05,5.192216884841956e-29,3.0093626687892814e-57,1.1162690381915747,1.1162682004060038,1.6326763391625117e-05,1.993716561687904,9.307924803801637e-23,8.47358473085307e-20,2.4332767321292854e-20,4.8665534642585706e-21,1.4353152712620367,1.4353152712620367,0.5978493918238467,1.4353152712620367,1306.6570500826126,1306.6570500826126,544.2596050882646,37.640251962974105,37.640251962974105,15.67822916311196,6.044943111688744e+17,2.517889717535853e+17,375.21996862343553,75.0439937246871,375.21996862343553,75.0439937246871,156.289725702173,31.257945140434597,910.3623965024087,261.4198957790744,52.283979155814876,910.3623965024087,0.028806527283187524,261.4198957790744,52.283979155814876,7.890965632459184e-09,0.028806527283187534,1.6326763391625117e-05,2.4332767321292854e-20,4.8665534642585706e-21,1.993716561687904,375.21996862343553,75.0439937246871,156.289725702173,31.257945140434597,261.4198957790744,52.283979155814876,1.2171270512140202e-05,1.8139583839889376e-20,3.6279167679778754e-21,1.4862752043852683,279.71886589691167,55.94377317938233,116.5108162690165,23.3021632538033,194.88322286919018,38.97664457383804,2.3948006640794817e-11,3.5691169120399315e-26,7.138233824079863e-27,2.9243724744400847e-06,0.0005503705838575542,0.00011007411677151083,0.0002292449090628421,4.584898181256841e-05,0.00038344926364061266,7.668985272812253e-05,2.849803390376533e-05,4.247235116118225e-20,8.49447023223645e-21,3.479991766073174,654.9388345203474,130.9877669040695,272.8005419711896,54.56010839423793,456.30311864826473,91.26062372965296,1.2171294460146825e-05,1.8139619531058472e-20,3.627923906211695e-21,1.4862781287577407,279.71941626749515,55.94388325349903,116.51104551392541,23.30220910278508,194.88360631845356,38.97672126369071,2.849805785177194e-05,4.247238685235132e-20,8.494477370470264e-21,3.4799946904456442,654.9393848909306,130.98787697818614,272.8007712160984,54.56015424321968,456.3035020975279,91.26070041950558
80,5.4911591607170775,overdensity_lt_-0.0854271356784,443525163,201899351431755.97,0.7457430705416462,4.415947949304734,proper pMpc/h,2.011542897579332e+25,redshift_table,3.093341944509891e-13,6.3e-18,0,5995849160.0,2.53820338268999e-05,7.369869855097566e-10,2.809050429068194e-07,2.5101128783993102e-05,2.7088692641867664e-05,5.586124716731575e-29,3.5696748245777955e-57,1.1439509443370732,1.143949839146607,1.6358442519383382e-05,1.997585007634997,1.099608937782942e-22,8.689353516480147e-20,2.4379980649874485e-20,4.8759961299748974e-21,1.4632546246015412,1.4632546246015412,0.6101855299647445,1.4632546246015412,1156.2962323153718,1156.2962323153718,482.1821284205557,32.48177297112218,32.48177297112218,13.545084718236145,5.2165025348493504e+17,2.175311330149567e+17,324.4255135425867,64.88510270851735,324.4255135425867,64.88510270851735,135.28729080147215,27.05745816029443,790.2221615258812,221.7150098746013,44.34300197492026,790.2221615258812,0.028091220972051915,221.7150098746013,44.34300197492026,7.890965632459184e-09,0.0280912209720519,1.6358442519383382e-05,2.4379980649874485e-20,4.8759961299748974e-21,1.997585007634997,324.4255135425867,64.88510270851735,135.28729080147215,27.05745816029443,221.7150098746013,44.34300197492026,1.2190017136043065e-05,1.8167523072335297e-20,3.633504614467059e-21,1.4885644183374986,241.7560574466459,48.351211489329174,100.81365577466666,20.162731154933326,165.2180375049069,33.04360750098137,2.5728080186007046e-11,3.834412086297532e-26,7.668824172595065e-27,3.14174330434582e-06,0.0005102469637265207,0.00010204939274530415,0.00021277589610157644,4.2555179220315294e-05,0.00034870688610703416,6.974137722140684e-05,2.8548459655426455e-05,4.254750372220979e-20,8.509500744441958e-21,3.4861494259724966,566.1815709892328,113.23631419784655,236.10094657613885,47.22018931522777,386.9330473795083,77.38660947590166,1.2190042864123236e-05,1.8167561416456138e-20,3.633512283291227e-21,1.4885675600808013,241.75656769360936,48.35131353872186,100.81386855056263,20.16277371011252,165.21838621179282,33.043677242358555,2.854848538350662e-05,4.254754206633063e-20,8.509508413266124e-21,3.4861525677157985,566.1820812361962,113.2364162472392,236.10115935203484,47.220231870406955,386.9333960863942,77.38667921727883
80,5.4911591607170775,overdensity_lt_0.0452261306533,497754960,214433654001936.7,0.7920402439575011,4.415947949304734,proper pMpc/h,2.011542897579332e+25,redshift_table,3.093341944509891e-13,6.3e-18,0,5995849160.0,2.6869012036188923e-05,8.451028169709263e-10,2.865592254746433e-07,2.6582452810714313e-05,2.868866846477709e-05,5.913383332871589e-29,4.093348498739889e-57,1.1705949745456736,1.1705936221618405,1.6379018068582824e-05,2.0000975578705074,1.2546447028967356e-22,8.864256717469814e-20,2.4410645640795753e-20,4.88212912815915e-21,1.4886008263061257,1.4886008263061257,0.6212892540595529,1.4886008263061257,1051.7192511752262,1051.7192511752262,438.95036029514733,28.9611351799029,28.9611351799029,12.08735193120167,4.651095714891907e+17,1.9412025952150883e+17,289.62547873240715,57.92509574648143,289.62547873240715,57.92509574648143,120.87941539358911,24.17588307871782,706.5152944896618,194.56221816771094,38.91244363354218,706.5152944896618,0.02753694500461103,194.5622181677109,38.91244363354218,7.890965632459184e-09,0.027536945004611027,1.6379018068582824e-05,2.4410645640795753e-20,4.88212912815915e-21,2.0000975578705074,289.62547873240715,57.92509574648143,120.87941539358911,24.17588307871782,194.56221816771094,38.91244363354218,1.2201620785574085e-05,1.818481669614447e-20,3.636963339228893e-21,1.4899813794149088,215.75776072386682,43.151552144773355,90.04964651962662,18.009929303925322,144.93997108630987,28.98799421726197,2.707429566740831e-11,4.03504675764986e-26,8.07009351529972e-27,3.30613425168123e-06,0.0004787470049292361,9.574940098584722e-05,0.00019981204115935552,3.99624082318711e-05,0.00032160871905278886,6.432174381055778e-05,2.8580638854156917e-05,4.2595462336940234e-20,8.519092467388047e-21,3.4900789372854173,505.3832394562741,101.07664789125484,210.9290619132158,42.185812382643164,339.5021892540209,67.90043785080418,1.2201647859869742e-05,1.8184857046612032e-20,3.636971409322406e-21,1.4899846855491594,215.7582394708716,43.15164789417432,90.04984633166771,18.009969266333542,144.9402926950288,28.988058539005763,2.8580665928452553e-05,4.259550268740776e-20,8.519100537481553e-21,3.490082243419665,505.3837182032785,101.0767436406557,210.9292617252567,42.185852345051345,339.50251086273954,67.90050217254792
