snapshot,redshift,mask_name,selected_cells,volume_total,volume_fraction,lambda_mfp_input,lambda_mfp_units,lambda_mfp_cm,GammaHI_source,GammaHI_s_1,sigma_hi_cm2,photon_band_used,c_tilde_cm_s,nH_V,nH2_V,nHI_V,nHII_V,ne_V,gas_density_V_g_cm3,gas_density_squared_V_g2_cm6,C_standard_raw_volume,C_raw_volume_nH,nGamma_V,nGamma_ctilde_sigma_over_Gamma,R_rec,R_ion,R_gamma_c,R_gamma_ctilde,C5,C5_paper_actual,C5_chi_nH2,C5_neHII,C7,C7_paper_actual,C7_chi_nH2,C8,C8_corrected_actual,C8_corrected_chi_nH2,C8_paper_literal_actual,C8_paper_literal_chi_nH2,C13_c,C13_ctilde,C13_c_actual,C13_ctilde_actual,C13_c_chi_nH2,C13_ctilde_chi_nH2,Q6,Q12_c,Q12_ctilde,C7_over_C5,C8_over_C7,C13c_over_C5,C13ctilde_over_C5,nHI_mfp,nHI_mfp_over_nHI_V,recombination_rate,photoionization_rate,ionization_equilibrium_ratio,electron_density_nHII_over_ne,lambda_mfp_nHI_sigma_HI,Gamma_lambda_mfp_over_c,photon_photoionization_rate_ratio,nGamma_V_g0,R_gamma_c_g0,R_gamma_ctilde_g0,nGamma_ctilde_sigma_over_Gamma_g0,C13_c_actual_g0,C13_ctilde_actual_g0,C13_c_chi_nH2_g0,C13_ctilde_chi_nH2_g0,Q12_c_g0,Q12_ctilde_g0,photon_photoionization_rate_ratio_g0
11,5.999737786268797,all-gas,2080217,64000000000.42803,1.0,192.8991957412802,proper pMpc/h,8.779125719566126e+26,redshift_table,2.338623493133411e-12,6.3e-18,0,5995849160.0,6.531395577431787e-05,2.717843084501146e-07,1.0096488544772332e-07,6.521299088887017e-05,7.039895129016594e-05,1.437504119327175e-28,1.3268098336450246e-54,64.20819862575557,63.710703895927736,0.00014555536612379031,2.3510353591745585,5.181077983178264e-20,2.3611885308956956e-19,4.970472274715026e-21,9.940944549430053e-22,60.77115955873198,60.77115955873198,43.41948159422562,60.77115955873198,276.95426593692554,276.95426593692554,197.87693273597822,0.4959591241435733,0.4959591241435733,0.35435045535750287,1.5171534878908776e+19,1.0839684222156327e+19,5.830087187833927,1.1660174375667853,5.830087187833927,1.1660174375667853,4.165452250425476,0.8330904500850952,4.557330614520602,0.09593509865809732,0.019187019731619466,4.557330614520602,0.0017907618157307049,0.09593509865809732,0.019187019731619466,1.8080406158940772e-10,0.0017907618157307057,5.181077983178264e-20,2.3611885308956956e-19,4.557330614520602,0.9263346924030074,558.421556242508,68484.27673570461,0.02105072174321261,0.00014555536612379031,4.970472274715026e-21,9.940944549430053e-22,2.3510353591745585,5.830087187833927,1.1660174375667853,4.165452250425476,0.8330904500850952,0.09593509865809732,0.019187019731619466,0.02105072174321261
11,5.999737786268797,overdensity_lt_-1,0,0.0,0.0,192.8991957412802,proper pMpc/h,8.779125719566126e+26,redshift_table,2.338623493133411e-12,6.3e-18,0,5995849160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,5.999737786268797,overdensity_lt_-0.492462311558,308955,25750951586.994675,0.4023586185441008,192.8991957412802,proper pMpc/h,8.779125719566126e+26,redshift_table,2.338623493133411e-12,6.3e-18,0,5995849160.0,2.3043094331759956e-05,5.641052756881268e-10,9.981027418188977e-11,2.30429945214859e-05,2.486454341387151e-05,5.071368926808934e-29,2.732303714823393e-57,1.0623767605729002,1.062376770403703,0.000149105438514133,2.408376740255808,1.1303699426963762e-22,2.334186520578513e-22,5.091701308445206e-21,1.0183402616890412e-21,1.0623775825872732,1.0623775825872732,0.7610540226522963,1.0623775825872732,2.193783945744994,2.193783945744994,1.57155810147387,3.9739901617493723,3.9739901617493723,2.8468420721138066,1.2156552306912974e+20,8.708573285429943e+19,47.85432735781303,9.570865471562605,47.85432735781303,9.570865471562605,34.281341148302694,6.856268229660539,2.0649757503375943,45.04455679615382,9.008911359230764,2.0649757503375943,1.811477456317984,45.04455679615382,9.008911359230764,1.8080406158940772e-10,1.8114774563179588,1.1303699426963762e-22,2.334186520578513e-22,2.0649757503375943,0.9267411083298076,0.5520355754427205,68484.27673570461,21.81360085646995,0.000149105438514133,5.091701308445206e-21,1.0183402616890412e-21,2.408376740255808,47.85432735781303,9.570865471562605,34.281341148302694,6.856268229660539,45.04455679615382,9.008911359230764,21.81360085646995
11,5.999737786268797,overdensity_lt_0.0150753768844,838347,48250165605.58643,0.7539088375822459,192.8991957412802,proper pMpc/h,8.779125719566126e+26,redshift_table,2.338623493133411e-12,6.3e-18,0,5995849160.0,3.3802973556696935e-05,1.3322243291209724e-09,2.0490279914737947e-10,3.3802768653898214e-05,3.6476799552407634e-05,7.43942690506123e-29,6.452776793961936e-57,1.1659171236013957,1.1659167702860145,0.00014928312872733343,2.411246823203201,2.669725706116313e-22,4.7919049989485675e-22,5.097769131993874e-21,1.0195538263987746e-21,1.1659377019441108,1.1659377019441108,0.8352823647970368,1.1659377019441108,2.092747839079007,2.092747839079007,1.499252799729426,1.8466185467568368,1.8466185467568368,1.322924804679706,5.648860223821779e+19,4.046865727297623e+19,22.263265522677674,4.452653104535535,22.263265522677674,4.452653104535535,15.94949116310328,3.1898982326206555,1.794905367233182,19.094729920436915,3.818945984087383,1.7949053672331823,0.8823894175274893,19.09472992043692,3.8189459840873834,1.8080406158940772e-10,0.8823894175274865,2.669725706116313e-22,4.7919049989485675e-22,1.794905367233182,0.9266922830039533,1.1332864834236864,68484.27673570461,10.63829339920641,0.00014928312872733343,5.097769131993874e-21,1.0195538263987746e-21,2.411246823203201,22.263265522677674,4.452653104535535,15.94949116310328,3.1898982326206555,19.094729920436915,3.818945984087383,10.63829339920641
11,5.999737786268797,overdensity_lt_0.522613065327,1134478,55660004087.88648,0.8696875638674099,192.8991957412802,proper pMpc/h,8.779125719566126e+26,redshift_table,2.338623493133411e-12,6.3e-18,0,5995849160.0,3.9914709139570576e-05,2.012372898039445e-09,2.9591358843364116e-10,3.991441322598305e-05,4.307464366005335e-05,8.784515724084211e-29,9.747171966796766e-57,1.2631152518233009,1.2631139220856429,0.00014798757110158058,2.390320753150911,4.033092406558132e-22,6.920304698483407e-22,5.053528006224429e-21,1.0107056012448859e-21,1.2631776492642763,1.2631776492642763,0.905000283721879,1.2631776492642763,2.1674619225208667,2.1674619225208667,1.5528723580410393,1.3243255269435872,1.3243255269435872,0.9488095188528193,4.051150577731383e+19,2.9024361097446167e+19,15.827813954903862,3.1655627909807724,15.827813954903862,3.1655627909807724,11.33979541850512,2.267959083701024,1.7158805206720373,12.530156755166301,2.5060313510332604,1.7158805206720373,0.6110029030652268,12.530156755166303,2.5060313510332604,1.8080406158940772e-10,0.6110029030652412,4.033092406558132e-22,6.920304698483407e-22,1.7158805206720373,0.9266336255962799,1.6366534348417372,68484.27673570461,7.30246459716133,0.00014798757110158058,5.053528006224429e-21,1.0107056012448859e-21,2.390320753150911,15.827813954903862,3.1655627909807724,11.33979541850512,2.267959083701024,12.530156755166301,2.5060313510332604,7.30246459716133
11,5.999737786268797,overdensity_lt_1.03015075377,1314311,58859959612.65486,0.9196868689415814,192.8991957412802,proper pMpc/h,8.779125719566126e+26,redshift_table,2.338623493133411e-12,6.3e-18,0,5995849160.0,4.3902364781852484e-05,2.6052047948519206e-09,3.8634239652965496e-10,4.390197843945709e-05,4.738103892883679e-05,9.66213483434099e-29,1.2618658443236e-56,1.3516585556513983,1.3516555777295614,0.00014667875149456164,2.3691804732915926,5.22178653195902e-22,9.035094049177189e-22,5.0088340059787875e-21,1.0017668011957577e-21,1.3517866241639347,1.3517866241639347,0.9685449170843319,1.3517866241639347,2.338954150842859,2.338954150842859,1.6758430018445143,1.0946052365529881,1.0946052365529881,0.7842763932754518,3.3484294806909133e+19,2.3991244592646697e+19,12.966586762020318,2.5933173524040645,12.966586762020318,2.5933173524040645,9.29046158305879,1.8580923166117582,1.730268748804551,9.59218454320778,1.9184369086415565,1.7302687488045507,0.46798918061670397,9.592184543207779,1.9184369086415565,1.8080406158940772e-10,0.46798918061670597,5.22178653195902e-22,9.035094049177189e-22,1.730268748804551,0.9265727268115623,2.1368015360573547,68484.27673570461,5.543754142144136,0.00014667875149456164,5.0088340059787875e-21,1.0017668011957577e-21,2.3691804732915926,12.966586762020318,2.5933173524040645,9.29046158305879,1.8580923166117582,9.59218454320778,1.9184369086415565,5.543754142144136
11,5.999737786268797,overdensity_lt_1.53768844221,1433294,60508724992.0232,0.9454488279940394,192.8991957412802,proper pMpc/h,8.779125719566126e+26,redshift_table,2.338623493133411e-12,6.3e-18,0,5995849160.0,4.669662639288138e-05,3.1210522784451944e-09,4.74532775066361e-10,4.6696151860107546e-05,5.039952117335088e-05,1.0277109672667663e-28,1.5117275772734927e-56,1.4313029070416374,1.4312978906904943,0.00014565162879916194,2.3525902104974223,6.256376209644378e-22,1.1097534960319846e-21,4.973759484055132e-21,9.947518968110263e-22,1.4315056132739612,1.4315056132739612,1.0257188206213408,1.4315056132739612,2.539198899949925,2.539198899949925,1.819415919035725,0.9674726350147259,0.9674726350147259,0.6932245888307313,2.9595271287451107e+19,2.1205943224704197e+19,11.380333250298948,2.2760666500597897,11.380333250298948,2.2760666500597897,8.154366906796396,1.6308733813592793,1.773795978447186,7.949904733011329,1.5899809466022659,1.773795978447186,0.38101490790414455,7.949904733011328,1.5899809466022656,1.8080406158940772e-10,0.3810149079041446,6.256376209644378e-22,1.1097534960319846e-21,1.773795978447186,0.9265197520328523,2.624569220928172,68484.27673570461,4.481859711944337,0.00014565162879916194,4.973759484055132e-21,9.947518968110263e-22,2.3525902104974223,11.380333250298948,2.2760666500597897,8.154366906796396,1.6308733813592793,7.949904733011329,1.5899809466022659,4.481859711944337
11,5.999737786268797,overdensity_lt_2.04522613065,1517564,61465069301.931015,0.960391707836249,192.8991957412802,proper pMpc/h,8.779125719566126e+26,redshift_table,2.338623493133411e-12,6.3e-18,0,5995849160.0,4.876585428561081e-05,3.5762492969561215e-09,5.47299179429501e-10,4.8765306986432685e-05,5.263549728461861e-05,1.0732517690690074e-28,1.732213819176803e-56,1.5038283677090778,1.503820885581578,0.00014499521886411618,2.3419877640984788,7.16958021943152e-22,1.2799267187864516e-21,4.951344182786076e-21,9.902688365572151e-22,1.5041174091471945,1.5041174091471945,1.077800884160505,1.5041174091471945,2.6851782130028172,2.6851782130028172,1.9241100691360606,0.8870671567758875,0.8870671567758875,0.6356430422708003,2.713564415656131e+19,1.9444506849228607e+19,10.38750213551378,2.0775004271027555,10.38750213551378,2.0775004271027555,7.443341136662732,1.4886682273325464,1.7852184920359784,6.9060447491285215,1.3812089498257043,1.7852184920359784,0.3303569023762807,6.906044749128522,1.381208949825704,1.8080406158940772e-10,0.3303569023762762,7.16958021943152e-22,1.2799267187864516e-21,1.7852184920359784,0.9264718583875355,3.0270292305289903,68484.27673570461,3.8684591157536254,0.00014499521886411618,4.951344182786076e-21,9.902688365572151e-22,2.3419877640984788,10.38750213551378,2.0775004271027555,7.443341136662732,1.4886682273325464,6.9060447491285215,1.3812089498257043,3.8684591157536254
11,5.999737786268797,overdensity_lt_2.5527638191,1581160,62075469049.301994,0.9699292038888567,192.8991957412802,proper pMpc/h,8.779125719566126e+26,redshift_table,2.338623493133411e-12,6.3e-18,0,5995849160.0,5.0380095070756154e-05,3.987781938536212e-09,6.066804181973183e-10,5.037948839033945e-05,5.43801013449597e-05,1.1087790157154593e-28,1.931550961113984e-56,1.5711446637295667,1.5711347581739818,0.00014458146439308938,2.335304730574498,7.995320752779273e-22,1.418797078820243e-21,4.937215159710217e-21,9.874430319420434e-22,1.5715196953364698,1.5715196953364698,1.12614524206039,1.5715196953364698,2.788715577516764,2.788715577516764,1.9983833409149865,0.8310983639967982,0.8310983639967982,0.5955620353194363,2.5423542391633277e+19,1.8218417106461078e+19,9.704339705072245,1.940867941014449,9.704339705072245,1.940867941014449,6.954094192160279,1.390818838432056,1.7745342841024252,6.175130820103721,1.2350261640207443,1.7745342841024252,0.29802191758001256,6.175130820103721,1.2350261640207443,1.8080406158940772e-10,0.2980219175800109,7.995320752779273e-22,1.418797078820243e-21,1.7745342841024252,0.9264324108327346,3.3554579076605227,68484.27673570461,3.479859969697433,0.00014458146439308938,4.937215159710217e-21,9.874430319420434e-22,2.335304730574498,9.704339705072245,1.940867941014449,6.954094192160279,1.390818838432056,6.175130820103721,1.2350261640207443,3.479859969697433
11,5.999737786268797,overdensity_lt_3.06030150754,1630562,62487823137.55697,0.9763722365177977,192.8991957412802,proper pMpc/h,8.779125719566126e+26,redshift_table,2.338623493133411e-12,6.3e-18,0,5995849160.0,5.166988231774333e-05,4.360858276612063e-09,6.560860054506039e-10,5.166922623173892e-05,5.577437100367592e-05,1.1371655616748964e-28,2.1122616967764756e-56,1.6334292412040343,1.633416837202428,0.00014430988475964366,2.3309181295300574,8.744059932891297e-22,1.5343381458628395e-21,4.927941169514135e-21,9.85588233902827e-22,1.633895170466473,1.633895170466473,1.1708861294150257,1.633895170466473,2.867029395530267,2.867029395530267,2.0545779267424664,0.7900954373383959,0.7900954373383959,0.5662002099127995,2.4169250854987997e+19,1.7320230266901567e+19,9.208238894755233,1.8416477789510466,9.208238894755233,1.8416477789510466,6.598831671147344,1.3197663342294685,1.754720527579341,5.635758683420494,1.1271517366840986,1.754720527579341,0.2755798174131609,5.635758683420494,1.1271517366840986,1.8080406158940772e-10,0.27557981741316123,8.744059932891297e-22,1.5343381458628395e-21,1.754720527579341,0.9263972914787969,3.628712760560243,68484.27673570461,3.2117699627045986,0.00014430988475964366,4.927941169514135e-21,9.85588233902827e-22,2.3309181295300574,9.208238894755233,1.8416477789510466,6.598831671147344,1.3197663342294685,5.635758683420494,1.1271517366840986,3.2117699627045986
