snapshot,redshift,mask_name,selected_cells,volume_total,volume_fraction,lambda_mfp_input,lambda_mfp_units,lambda_mfp_cm,GammaHI_source,GammaHI_s_1,sigma_hi_cm2,photon_band_used,c_tilde_cm_s,nH_V,nH2_V,nHI_V,nHII_V,ne_V,gas_density_V_g_cm3,gas_density_squared_V_g2_cm6,C_standard_raw_volume,C_raw_volume_nH,nGamma_V,nGamma_ctilde_sigma_over_Gamma,R_rec,R_ion,R_gamma_c,R_gamma_ctilde,C5,C5_paper_actual,C5_chi_nH2,C5_neHII,C7,C7_paper_actual,C7_chi_nH2,C8,C8_corrected_actual,C8_corrected_chi_nH2,C8_paper_literal_actual,C8_paper_literal_chi_nH2,C13_c,C13_ctilde,C13_c_actual,C13_ctilde_actual,C13_c_chi_nH2,C13_ctilde_chi_nH2,Q6,Q12_c,Q12_ctilde,C7_over_C5,C8_over_C7,C13c_over_C5,C13ctilde_over_C5,nHI_mfp,nHI_mfp_over_nHI_V,recombination_rate,photoionization_rate,ionization_equilibrium_ratio,electron_density_nHII_over_ne,lambda_mfp_nHI_sigma_HI,Gamma_lambda_mfp_over_c,photon_photoionization_rate_ratio,nGamma_V_g0,R_gamma_c_g0,R_gamma_ctilde_g0,nGamma_ctilde_sigma_over_Gamma_g0,C13_c_actual_g0,C13_ctilde_actual_g0,C13_c_chi_nH2_g0,C13_ctilde_chi_nH2_g0,Q12_c_g0,Q12_ctilde_g0,photon_photoionization_rate_ratio_g0
12,5.506064190062856,all-gas,2077193,63999999997.93306,1.0,310.8461722051186,proper pMpc/h,1.414706585347698e+27,redshift_table,6.160765080055961e-12,6.3e-18,0,5995849160.0,5.241534312049629e-05,4.1753586072829077e-07,7.363224691249897e-08,5.234171087358378e-05,5.649702927568732e-05,1.1536389457578933e-28,2.0508080812996365e-54,154.09381313235687,151.97666682368188,0.00021041193198847956,1.2901106587285338,9.294037698099107e-20,4.53630975544582e-19,4.458868781461968e-21,8.917737562923935e-22,151.03856450602274,151.03856450602274,120.93835134355778,151.03856450602274,737.2013498044427,737.2013498044427,590.2857733399578,1.123339793748529,1.123339793748529,0.8994713575230123,8.923289703314335e+19,7.144982798328624e+19,7.246163206444452,1.4492326412888903,7.246163206444452,1.4492326412888903,5.802087927807311,1.1604175855614622,4.880881596137299,0.04797558312437158,0.009595116624874315,4.880881596137299,0.0015237896594282108,0.04797558312437158,0.009595116624874315,1.1220005644573075e-10,0.001523789659428211,9.294037698099107e-20,4.53630975544582e-19,4.880881596137299,0.9264506743916229,656.2585549866781,290723.6221911662,0.009829286406443288,0.00021041193198847956,4.458868781461968e-21,8.917737562923935e-22,1.2901106587285338,7.246163206444452,1.4492326412888903,5.802087927807311,1.1604175855614622,0.04797558312437158,0.009595116624874315,0.009829286406443288
12,5.506064190062856,overdensity_lt_-1,0,0.0,0.0,310.8461722051186,proper pMpc/h,1.414706585347698e+27,redshift_table,6.160765080055961e-12,6.3e-18,0,5995849160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,5.506064190062856,overdensity_lt_-0.492462311558,320546,27376002197.07072,0.4277500343430446,310.8461722051186,proper pMpc/h,1.414706585347698e+27,redshift_table,6.160765080055961e-12,6.3e-18,0,5995849160.0,1.807153327848489e-05,3.4942173796617237e-10,4.5071810552065185e-11,1.807148820667407e-05,1.949999786243253e-05,3.9772181846851824e-29,1.6924613691124364e-57,1.0699412507188675,1.0699412116382783,0.0002168537137512289,1.3296075220232497,7.845711498140872e-23,2.7767683654406094e-22,4.595377482881461e-21,9.190754965762922e-22,1.069943384960971,1.069943384960971,0.8588529486616812,1.069943384960971,3.7867629275892645,3.7867629275892645,3.039667847809924,9.426624069856638,9.426624069856638,7.5668339017927355,7.488072439673329e+20,6.010741488756717e+20,62.66855135283404,12.533710270566807,62.66855135283404,12.533710270566807,50.30459636862079,10.060919273724158,3.539218037903376,58.57183869137154,11.714367738274309,3.5392180379033764,2.489362088441547,58.571838691371546,11.714367738274309,1.1220005644573075e-10,2.4893620884415473,7.845711498140872e-23,2.7767683654406094e-22,3.539218037903376,0.926743086546151,0.40170933936976805,290723.6221911662,16.549372789156937,0.0002168537137512289,4.595377482881461e-21,9.190754965762922e-22,1.3296075220232497,62.66855135283404,12.533710270566807,50.30459636862079,10.060919273724158,58.57183869137154,11.714367738274309,16.549372789156937
12,5.506064190062856,overdensity_lt_0.0150753768844,822296,48742696219.60969,0.7616046284559981,310.8461722051186,proper pMpc/h,1.414706585347698e+27,redshift_table,6.160765080055961e-12,6.3e-18,0,5995849160.0,2.6364788896671408e-05,8.199622397065828e-10,9.120498639647894e-11,2.6364697691683947e-05,2.8450651740178766e-05,5.802417767423451e-29,3.971581348305035e-57,1.1796290900564004,1.1796284996063973,0.00021690051937699534,1.3298945040214618,1.841253744745959e-22,5.618924953184193e-22,4.596369347466109e-21,9.192738694932218e-22,1.1796565239216485,1.1796565239216485,0.9469815701727647,1.1796565239216485,3.5999391704506265,3.5999391704506265,2.8898886913511457,4.428632622890689,4.428632622890689,3.5551309977936456,3.51790011388566e+20,2.8240309835981183e+20,29.448070927562394,5.889614185512478,29.448070927562394,5.889614185512478,23.63974587521053,4.727949175042105,3.0516841957377503,24.963258652328108,4.992651730465622,3.0516841957377507,1.2301965153306547,24.963258652328108,4.992651730465621,1.1220005644573075e-10,1.230196515330683,1.841253744745959e-22,5.618924953184193e-22,3.0516841957377503,0.926681677891091,0.8128782576913697,290723.6221911662,8.18015792302296,0.00021690051937699534,4.596369347466109e-21,9.192738694932218e-22,1.3298945040214618,29.448070927562394,5.889614185512478,23.63974587521053,4.727949175042105,24.963258652328108,4.992651730465622,8.18015792302296
12,5.506064190062856,overdensity_lt_0.522613065327,1101982,55738305563.25203,0.8709110244539399,310.8461722051186,proper pMpc/h,1.414706585347698e+27,redshift_table,6.160765080055961e-12,6.3e-18,0,5995849160.0,3.109421570072249e-05,1.2389590442039797e-09,1.3283664564378058e-10,3.109408286407591e-05,3.3556720368301606e-05,6.843286355147568e-29,6.001058420529278e-57,1.2814404477808305,1.2814384069806102,0.00021457702879753099,1.3156483539400756,2.782439906082097e-22,8.183753678339679e-22,4.54713193250163e-21,9.09426386500326e-22,1.281520267650574,1.281520267650574,1.028828674454304,1.281520267650574,3.769226491227154,3.769226491227154,3.0260062151000215,3.1836653434212376,3.1836653434212376,2.555906666371412,2.52895591661992e+20,2.0302935732881277e+20,20.942920342841088,4.188584068568217,20.942920342841088,4.188584068568217,16.813371992180077,3.362674398436015,2.941214888577081,16.342246682712236,3.268449336542447,2.941214888577081,0.844646866096053,16.342246682712236,3.268449336542447,1.1220005644573075e-10,0.8446468660960498,2.782439906082097e-22,8.183753678339679e-22,2.941214888577081,0.9266126880935612,1.1839267274168563,290723.6221911662,5.556291295199579,0.00021457702879753099,4.54713193250163e-21,9.09426386500326e-22,1.3156483539400756,20.942920342841088,4.188584068568217,16.813371992180077,3.362674398436015,16.342246682712236,3.268449336542447,5.556291295199579
12,5.506064190062856,overdensity_lt_1.03015075377,1274860,58813568698.73727,0.9189620109474486,310.8461722051186,proper pMpc/h,1.414706585347698e+27,redshift_table,6.160765080055961e-12,6.3e-18,0,5995849160.0,3.422472238438279e-05,1.6098231325550313e-09,1.7623625889025815e-10,3.4224546148123325e-05,3.6937701568368154e-05,7.532263202619088e-29,7.797415081213587e-57,1.374357380698582,1.374353002961204,0.00021236443578472427,1.3020821564232616,3.61574743193519e-22,1.0857501896107872e-21,4.5002445634363386e-21,9.000489126872678e-22,1.3745086167489555,1.3745086167489555,1.1035568193939918,1.3745086167489555,4.127425986881235,4.127425986881235,3.31380177531377,2.6277080075333834,2.6277080075333834,2.1097176516422644,2.087329224641382e+20,1.675861738591113e+20,17.107458544498698,3.42149170889974,17.107458544498698,3.42149170889974,13.735128546472895,2.7470257092945793,3.0028374770349515,12.446235939183826,2.4892471878367655,3.002837477034952,0.6366457002222181,12.446235939183826,2.4892471878367655,1.1220005644573075e-10,0.6366457002222081,3.61574743193519e-22,1.0857501896107872e-21,3.0028374770349515,0.9265478006198345,1.570732354983267,290723.6221911662,4.144825031114715,0.00021236443578472427,4.5002445634363386e-21,9.000489126872678e-22,1.3020821564232616,17.107458544498698,3.42149170889974,13.735128546472895,2.7470257092945793,12.446235939183826,2.4892471878367655,4.144825031114715
12,5.506064190062856,overdensity_lt_1.53768844221,1391166,60424108114.532974,0.9441266893200692,310.8461722051186,proper pMpc/h,1.414706585347698e+27,redshift_table,6.160765080055961e-12,6.3e-18,0,5995849160.0,3.6448817815593695e-05,1.937497277342657e-09,2.1500988934775316e-10,3.644860280570337e-05,3.9340541010417515e-05,8.021755229032745e-29,9.384586680408764e-57,1.4583989330238454,1.4583917773155908,0.00021086014825545102,1.2928588326461001,4.352223195029584e-22,1.3246254181603106e-21,4.468366995281191e-21,8.936733990562383e-22,1.458635880022696,1.458635880022696,1.1711721749595558,1.458635880022696,4.439446406896792,4.439446406896792,3.5645332568542054,2.3166661726707707,2.3166661726707707,1.860104360013302,1.8402520341264987e+20,1.4775805304118415e+20,14.975611618149205,2.9951223236298414,14.975611618149205,2.9951223236298414,12.024261757433592,2.404852351486719,3.0435604030443257,10.266860854894224,2.0533721709788453,3.043560403044326,0.5218367247483315,10.266860854894224,2.0533721709788453,1.1220005644573075e-10,0.5218367247483225,4.352223195029584e-22,1.3246254181603106e-21,3.0435604030443257,0.9264896178232946,1.9163082101634215,290723.6221911662,3.373306093949961,0.00021086014825545102,4.468366995281191e-21,8.936733990562383e-22,1.2928588326461001,14.975611618149205,2.9951223236298414,12.024261757433592,2.404852351486719,10.266860854894224,2.0533721709788453,3.373306093949961
12,5.506064190062856,overdensity_lt_2.04522613065,1474375,61367723119.82792,0.9588706737782788,310.8461722051186,proper pMpc/h,1.414706585347698e+27,redshift_table,6.160765080055961e-12,6.3e-18,0,5995849160.0,3.810715254804015e-05,2.228760003008173e-09,2.453475419788557e-10,3.810690720049739e-05,4.113256279243854e-05,8.386733315661439e-29,1.0795404324294263e-56,1.5348051436476398,1.5347947618594717,0.00020998459522670788,1.2874905045100062,5.007003291827694e-22,1.5115285691008695e-21,4.44981302816781e-21,8.89962605633562e-22,1.53513068032175,1.53513068032175,1.23265448522425,1.53513068032175,4.634296694785218,4.634296694785218,3.7211728486135325,2.119313470790696,2.119313470790696,1.7017321644687553,1.683484211744702e+20,1.351777012219171e+20,13.64297984861583,2.728595969723166,13.64297984861583,2.728595969723166,10.954820014863914,2.1909640029727826,3.0188287904023325,8.887178155905517,1.7774356311811033,3.018828790402332,0.457310701141658,8.887178155905517,1.7774356311811033,1.1220005644573075e-10,0.4573107011416494,5.007003291827694e-22,1.5115285691008695e-21,3.0188287904023325,0.9264413548163997,2.186697135019055,290723.6221911662,2.9439159266534896,0.00020998459522670788,4.44981302816781e-21,8.89962605633562e-22,1.2874905045100062,13.64297984861583,2.728595969723166,10.954820014863914,2.1909640029727826,8.887178155905517,1.7774356311811033,2.9439159266534896
12,5.506064190062856,overdensity_lt_2.5527638191,1537570,61975132563.11916,0.9683614463300111,310.8461722051186,proper pMpc/h,1.414706585347698e+27,redshift_table,6.160765080055961e-12,6.3e-18,0,5995849160.0,3.940854147772268e-05,2.493703318182417e-09,2.6985868083846517e-10,3.9408271619040884e-05,4.253925008926837e-05,8.673153648368551e-29,1.207874806432537e-56,1.6057127011098449,1.6056987141512054,0.00020945353595717487,1.2842343905740405,5.602770766893207e-22,1.6625359374595794e-21,4.438559276654534e-21,8.877118553309067e-22,1.606136984584267,1.606136984584267,1.2897294325280535,1.606136984584267,4.765964142479084,4.765964142479084,3.827073461308558,1.9815610309181573,1.9815610309181573,1.5911952769005517,1.5740600699879807e+20,1.2639716414700092e+20,12.72394411463224,2.5447888229264475,12.72394411463224,2.5447888229264475,10.21733848357336,2.043467696714672,2.967345991171922,7.922079023618094,1.5844158047236185,2.967345991171922,0.41577338219070614,7.922079023618093,1.5844158047236185,1.1220005644573075e-10,0.41577338219070537,5.602770766893207e-22,1.6625359374595794e-21,2.967345991171922,0.9263978922134934,2.405156373241142,290723.6221911662,2.6697523804729464,0.00020945353595717487,4.438559276654534e-21,8.877118553309067e-22,1.2842343905740405,12.72394411463224,2.5447888229264475,10.21733848357336,2.043467696714672,7.922079023618094,1.5844158047236185,2.6697523804729464
12,5.506064190062856,overdensity_lt_3.06030150754,1587665,62392733549.86667,0.9748864617481515,310.8461722051186,proper pMpc/h,1.414706585347698e+27,redshift_table,6.160765080055961e-12,6.3e-18,0,5995849160.0,4.046658793354932e-05,2.738441352885229e-09,2.9073037601725685e-10,4.046629720317229e-05,4.3683103316700154e-05,8.906018181184104e-29,1.3264230219634615e-56,1.6723027205957033,1.6722849078216981,0.0002091011791763127,1.2820739653815643,6.153195809066473e-22,1.791121548278644e-21,4.431092434659049e-21,8.862184869318096e-22,1.6728258506222853,1.6728258506222853,1.3433341081576942,1.6728258506222853,4.869395547517444,4.869395547517444,3.9102845778346143,1.8792204061113345,1.8792204061113345,1.509075716002496,1.4927654297863615e+20,1.198739675480709e+20,12.046497789445564,2.409299557889112,12.046497789445564,2.409299557889112,9.673733436381719,1.9347466872763435,2.910880140754667,7.201286245644942,1.4402572491289882,2.910880140754667,0.3859247801443065,7.201286245644942,1.440257249128988,1.1220005644573075e-10,0.38592478014430426,6.153195809066473e-22,1.791121548278644e-21,2.910880140754667,0.9263604032386117,2.5911785183270224,290723.6221911662,2.473920566093098,0.0002091011791763127,4.431092434659049e-21,8.862184869318096e-22,1.2820739653815643,12.046497789445564,2.409299557889112,9.673733436381719,1.9347466872763435,7.201286245644942,1.4402572491289882,2.473920566093098
